Respondent,Y,EAR,MAR,Circularity,MOE
2,0,0.25,1.071,0.414,4.283
2,0,0.337,1.052,0.494,3.124
2,0,0.35,1.058,0.512,3.024
2,0,0.32,1.068,0.497,3.338
2,0,0.353,1.07,0.534,3.034
2,0,0.321,1.068,0.494,3.324
2,0,0.259,1.086,0.428,4.185
2,0,0.306,1.058,0.466,3.463
2,0,0.297,1.047,0.478,3.523
2,0,0.313,1.053,0.489,3.368
2,0,0.289,1.066,0.469,3.685
2,0,0.259,1.075,0.407,4.146
2,0,0.305,1.066,0.469,3.499
2,0,0.317,1.067,0.484,3.366
2,0,0.294,1.073,0.478,3.656
2,0,0.291,1.059,0.457,3.643
2,0,0.287,1.055,0.474,3.679
2,0,0.307,1.075,0.482,3.505
2,0,0.325,1.07,0.506,3.296
2,0,0.287,1.047,0.461,3.646
2,0,0.329,1.058,0.503,3.218
2,0,0.316,1.044,0.474,3.308
2,0,0.206,1.045,0.395,5.075
2,1,0.288,1.024,0.403,3.556
2,1,0.221,0.985,0.351,4.453
2,1,0.339,1.023,0.488,3.017
2,1,0.257,1.013,0.401,3.935
2,1,0.317,1.009,0.454,3.18
2,1,0.361,1.001,0.507,2.77
2,1,0.35,1.015,0.491,2.896
2,1,0.357,1.004,0.495,2.815
2,1,0.353,1.014,0.51,2.87
2,1,0.321,1.021,0.46,3.179
2,1,0.21,1.016,0.361,4.847
2,1,0.319,1.019,0.459,3.193
2,1,0.219,0.999,0.379,4.558
2,1,0.255,1.018,0.412,3.986
2,1,0.241,1.025,0.375,4.246
2,1,0.298,0.946,0.47,3.178
2,1,0.332,0.973,0.502,2.932
2,1,0.197,1.009,0.361,5.127
2,1,0.329,0.999,0.472,3.033
2,1,0.328,1.031,0.465,3.142
2,1,0.306,1.026,0.437,3.354
2,1,0.304,1.035,0.455,3.404
2,1,0.207,1.033,0.358,4.99
2,1,0.309,1.029,0.455,3.334
2,1,0.235,1.027,0.384,4.378
2,1,0.294,1.053,0.446,3.584
2,1,0.305,1.035,0.46,3.388
2,1,0.232,1.01,0.39,4.346
2,1,0.236,1.03,0.391,4.355
2,1,0.327,0.99,0.477,3.028
2,1,0.272,1,0.436,3.677
2,1,0.293,0.992,0.457,3.386
2,1,0.256,1.003,0.403,3.918
2,1,0.297,1.029,0.439,3.469
2,1,0.287,1.027,0.434,3.575
2,1,0.276,1.025,0.421,3.714
2,1,0.298,1.02,0.447,3.419
2,1,0.276,1.003,0.431,3.636
2,1,0.29,1.011,0.446,3.49
2,1,0.262,1.007,0.415,3.846
2,1,0.298,1.031,0.454,3.464
2,1,0.321,1.037,0.474,3.225
2,1,0.284,1.001,0.439,3.523
2,1,0.299,1.028,0.445,3.437
2,1,0.299,1.011,0.45,3.381
2,1,0.294,1.019,0.459,3.472
2,1,0.22,1.013,0.369,4.601
2,1,0.307,1.021,0.455,3.325
2,1,0.25,1.022,0.39,4.087
2,1,0.282,1.003,0.434,3.553
2,1,0.221,1.01,0.366,4.577
2,1,0.282,1.017,0.427,3.61
2,1,0.309,1.014,0.451,3.285
2,1,0.306,1.017,0.461,3.33
2,1,0.291,1.015,0.427,3.483
2,1,0.264,1.029,0.408,3.892
2,1,0.18,1.011,0.357,5.607
2,1,0.298,1.016,0.456,3.413
2,1,0.274,0.998,0.429,3.646
2,1,0.281,1.025,0.428,3.644
2,1,0.252,1.022,0.408,4.056
2,1,0.229,0.996,0.352,4.355
2,1,0.296,0.896,0.446,3.03
2,1,0.291,0.934,0.435,3.214
2,1,0.149,0.849,0.307,5.696
2,1,0.139,1.02,0.321,7.361
2,1,0.275,0.987,0.425,3.593
2,1,0.33,0.998,0.483,3.03
2,1,0.328,1.005,0.485,3.06
2,1,0.258,0.983,0.413,3.812
2,1,0.24,0.993,0.388,4.13
2,1,0.211,0.996,0.36,4.719
2,1,0.238,0.989,0.387,4.15
2,1,0.224,1.001,0.384,4.474
2,1,0.265,1,0.426,3.77
2,1,0.299,1.024,0.427,3.42
2,1,0.2,1.012,0.389,5.064
2,1,0.305,1.004,0.492,3.287
2,1,0.311,1.029,0.48,3.309
2,1,0.248,0.983,0.46,3.971
2,1,0.234,0.984,0.425,4.197
2,1,0.282,1.036,0.479,3.675
2,1,0.241,1.025,0.435,4.254
2,1,0.238,1.022,0.436,4.293
2,1,0.257,1.022,0.436,3.978
2,1,0.295,1.012,0.429,3.426
2,1,0.187,0.979,0.343,5.223
2,1,0.241,0.973,0.387,4.046
2,1,0.235,0.987,0.432,4.198
2,1,0.236,1.024,0.413,4.347
2,1,0.279,1.014,0.452,3.631
2,1,0.188,1.059,0.385,5.635
2,1,0.212,1.047,0.395,4.946
2,1,0.2,1.044,0.373,5.222
2,1,0.292,1.029,0.442,3.527
2,1,0.163,1.008,0.369,6.189
2,1,0.197,1.051,0.381,5.335
2,1,0.236,1.018,0.399,4.321
2,1,0.265,1.017,0.425,3.835
2,1,0.211,0.942,0.388,4.471
2,1,0.204,0.966,0.313,4.736
2,1,0.216,0.966,0.33,4.466
2,1,0.218,0.954,0.355,4.373
2,1,0.17,0.994,0.375,5.85
2,1,0.155,0.948,0.321,6.128
2,1,0.221,0.945,0.35,4.278
2,1,0.224,0.966,0.377,4.305
2,1,0.161,0.991,0.322,6.147
2,1,0.229,0.981,0.357,4.281
2,1,0.221,0.98,0.365,4.429
2,1,0.18,0.978,0.342,5.42
2,1,0.231,0.982,0.353,4.243
2,1,0.218,0.974,0.355,4.464
2,1,0.217,0.977,0.358,4.491
2,1,0.142,0.995,0.317,7.027
2,1,0.128,0.98,0.35,7.675
2,1,0.178,0.902,0.316,5.065
2,1,0.215,0.986,0.429,4.579
2,1,0.254,0.971,0.391,3.83
2,1,0.274,1.014,0.397,3.698
2,1,0.297,1.057,0.478,3.558
2,1,0.273,1.045,0.459,3.831
2,1,0.191,1.036,0.403,5.424
2,1,0.297,1.034,0.476,3.487
2,1,0.291,1.019,0.463,3.499
2,1,0.286,1.037,0.47,3.619
2,1,0.288,0.994,0.459,3.452
2,1,0.291,1.032,0.463,3.55
2,1,0.286,1.003,0.446,3.509
2,1,0.214,1.007,0.407,4.709
2,1,0.26,0.982,0.431,3.776
2,1,0.311,1.068,0.472,3.439
2,1,0.307,1.05,0.471,3.423
2,1,0.286,0.984,0.453,3.444
2,1,0.301,1.006,0.463,3.337
2,1,0.318,1.046,0.487,3.287
2,1,0.306,1.021,0.475,3.333
2,1,0.299,1.061,0.467,3.553
2,1,0.302,1.022,0.484,3.381
2,1,0.311,1.034,0.489,3.325
2,1,0.286,1.007,0.462,3.521
2,1,0.31,1.031,0.482,3.331
2,1,0.169,0.986,0.377,5.823
2,1,0.308,1.026,0.475,3.333
2,1,0.316,1.017,0.482,3.223
2,1,0.307,1.029,0.471,3.349
2,1,0.284,1.031,0.451,3.625
2,1,0.27,1.016,0.442,3.765
2,1,0.297,1.047,0.473,3.526
2,1,0.305,1.042,0.486,3.412
2,1,0.3,1.038,0.486,3.457
2,1,0.254,0.985,0.444,3.883
2,1,0.31,1.017,0.475,3.283
2,1,0.309,1.027,0.48,3.319
2,1,0.297,1.012,0.481,3.409
2,1,0.295,1.049,0.471,3.554
2,1,0.29,1.032,0.457,3.559
2,1,0.29,1.032,0.466,3.563
2,1,0.269,1.016,0.44,3.777
2,1,0.302,1.026,0.469,3.402
2,1,0.312,1.005,0.477,3.219
2,1,0.4,1.087,0.565,2.716
2,1,0.317,0.989,0.478,3.124
2,1,0.33,1.005,0.495,3.048
2,1,0.215,1.009,0.386,4.695
2,1,0.18,1.045,0.356,5.802
2,1,0.22,0.991,0.407,4.504
2,1,0.322,0.987,0.506,3.067
2,1,0.264,1.029,0.433,3.9
2,1,0.328,0.982,0.487,2.993
2,1,0.327,0.975,0.49,2.981
2,1,0.346,1.016,0.49,2.933
2,1,0.315,1.015,0.479,3.22
2,1,0.314,0.998,0.488,3.181
2,1,0.238,1.028,0.404,4.321
2,1,0.303,0.986,0.466,3.251
2,1,0.327,0.979,0.502,2.996
2,1,0.315,1.007,0.48,3.194
2,1,0.314,1.001,0.479,3.191
2,1,0.307,1.005,0.47,3.277
2,1,0.23,1.023,0.401,4.445
2,1,0.305,0.993,0.481,3.26
2,1,0.291,0.997,0.453,3.423
2,1,0.293,1.012,0.443,3.454
2,1,0.285,0.983,0.465,3.448
2,1,0.212,0.982,0.377,4.64
2,1,0.312,1.02,0.468,3.273
2,1,0.324,1.004,0.492,3.096
2,1,0.295,0.99,0.473,3.359
2,1,0.312,1.009,0.511,3.238
2,1,0.191,1.013,0.35,5.319
2,1,0.297,1.01,0.502,3.4
2,1,0.348,1.02,0.517,2.932
2,1,0.295,1.023,0.482,3.467
2,1,0.321,1.008,0.51,3.138
2,1,0.299,1.013,0.482,3.388
2,1,0.307,1.01,0.498,3.287
2,1,0.273,0.995,0.47,3.642
2,1,0.224,1.015,0.426,4.526
2,1,0.263,0.991,0.448,3.764
2,1,0.244,1.016,0.427,4.167
2,1,0.234,1.019,0.444,4.351
2,1,0.252,0.999,0.433,3.97
2,1,0.236,0.994,0.443,4.206
2,1,0.232,1.005,0.437,4.321
2,1,0.2,1.02,0.388,5.113
2,1,0.238,1.001,0.423,4.203
2,1,0.242,0.988,0.442,4.084
2,1,0.205,1.009,0.412,4.93
2,1,0.242,0.993,0.431,4.104
2,1,0.246,1.019,0.439,4.145
2,1,0.263,0.973,0.468,3.696
2,1,0.24,1.017,0.391,4.24
2,1,0.177,1.023,0.337,5.779
2,1,0.217,1.006,0.407,4.641
2,1,0.131,1,0.285,7.641
2,1,0.229,0.971,0.38,4.234
2,1,0.246,1.007,0.405,4.085
2,1,0.132,1,0.293,7.586
2,1,0.172,1.011,0.319,5.863
2,1,0.175,0.995,0.33,5.697
2,1,0.165,1.005,0.296,6.083
2,1,0.213,0.984,0.376,4.615
2,1,0.158,0.989,0.307,6.257
2,1,0.231,1.004,0.381,4.35
2,1,0.241,0.998,0.373,4.148
2,1,0.227,0.999,0.365,4.395
2,1,0.201,0.998,0.33,4.975
2,1,0.196,1.001,0.328,5.114
2,1,0.181,0.993,0.317,5.497
2,1,0.217,1.017,0.353,4.68
2,1,0.222,1.01,0.357,4.542
2,1,0.229,0.985,0.381,4.31
2,1,0.243,0.986,0.399,4.064
2,1,0.227,0.988,0.386,4.356
2,1,0.25,0.999,0.405,3.995
2,1,0.238,0.984,0.388,4.125
2,1,0.24,0.968,0.401,4.027
2,1,0.194,0.982,0.332,5.072
2,1,0.175,0.993,0.308,5.692
3,0,0.302,0.96,0.472,3.178
3,0,0.326,0.905,0.488,2.776
3,0,0.318,0.985,0.444,3.1
3,0,0.302,0.927,0.409,3.074
3,0,0.318,0.903,0.505,2.843
3,0,0.325,0.989,0.487,3.044
3,0,0.313,0.951,0.43,3.038
3,0,0.313,0.964,0.463,3.074
3,0,0.179,0.964,0.328,5.387
3,0,0.308,0.964,0.487,3.126
3,0,0.302,0.948,0.472,3.14
3,0,0.313,0.965,0.466,3.077
3,0,0.255,0.948,0.42,3.715
3,0,0.318,0.946,0.469,2.977
3,0,0.297,0.946,0.47,3.182
3,0,0.261,0.932,0.385,3.569
3,0,0.278,0.967,0.395,3.476
3,0,0.274,0.954,0.417,3.488
3,0,0.273,0.966,0.416,3.537
3,0,0.301,0.919,0.445,3.05
3,0,0.284,0.907,0.411,3.193
3,0,0.268,0.935,0.437,3.488
3,0,0.249,0.899,0.402,3.603
3,0,0.278,0.904,0.395,3.255
3,0,0.278,0.942,0.432,3.386
3,0,0.285,0.954,0.432,3.353
3,0,0.25,0.922,0.42,3.684
3,0,0.253,0.925,0.441,3.662
3,0,0.29,0.887,0.45,3.054
3,0,0.297,0.907,0.429,3.058
3,0,0.302,0.902,0.434,2.99
3,0,0.278,0.914,0.454,3.286
3,0,0.279,0.9,0.454,3.229
3,0,0.319,0.931,0.445,2.918
3,0,0.29,0.919,0.449,3.172
3,0,0.315,0.928,0.467,2.945
3,0,0.313,0.891,0.466,2.842
3,0,0.301,0.899,0.435,2.983
3,0,0.313,0.913,0.466,2.914
3,0,0.226,0.947,0.389,4.193
3,0,0.267,0.991,0.414,3.704
3,0,0.285,1.066,0.411,3.745
3,0,0.297,1.049,0.43,3.534
3,0,0.313,1.011,0.427,3.231
3,0,0.301,1.026,0.435,3.404
3,0,0.309,1.015,0.461,3.285
3,0,0.29,1.005,0.412,3.465
3,0,0.29,0.997,0.414,3.433
3,0,0.285,0.999,0.449,3.5
3,0,0.219,0.997,0.349,4.562
3,0,0.301,0.978,0.408,3.251
3,0,0.285,0.974,0.449,3.413
3,0,0.278,0.997,0.394,3.582
3,0,0.279,0.995,0.42,3.568
3,0,0.301,0.988,0.435,3.277
3,0,0.29,0.995,0.414,3.431
3,0,0.29,0.995,0.414,3.431
3,0,0.279,1.012,0.395,3.628
3,0,0.261,0.995,0.42,3.81
3,0,0.279,0.995,0.457,3.568
3,0,0.25,0.978,0.402,3.911
3,0,0.279,0.978,0.42,3.5
3,0,0.278,0.974,0.42,3.5
3,0,0.278,0.974,0.42,3.5
3,0,0.285,0.961,0.437,3.371
3,0,0.274,0.98,0.417,3.575
3,0,0.291,0.961,0.451,3.302
3,0,0.302,0.978,0.437,3.237
3,0,0.297,0.971,0.431,3.267
3,0,0.279,0.964,0.454,3.456
3,0,0.272,0.938,0.4,3.454
3,0,0.291,0.958,0.452,3.291
3,0,0.279,0.96,0.457,3.435
3,0,0.278,0.943,0.419,3.388
3,0,0.261,0.958,0.384,3.671
3,0,0.295,0.953,0.418,3.235
3,0,0.29,0.96,0.45,3.305
3,0,0.289,0.987,0.414,3.411
3,0,0.29,0.997,0.413,3.439
3,0,0.29,1.004,0.415,3.458
3,0,0.302,0.973,0.472,3.223
3,0,0.255,0.989,0.403,3.885
3,0,0.29,0.962,0.45,3.311
3,0,0.295,0.962,0.454,3.258
3,0,0.295,0.995,0.454,3.371
3,0,0.295,0.991,0.454,3.362
3,0,0.29,0.964,0.45,3.319
3,0,0.25,0.974,0.389,3.895
3,0,0.291,0.937,0.451,3.221
3,0,0.29,0.979,0.415,3.369
3,0,0.302,0.976,0.472,3.232
3,0,0.302,0.969,0.435,3.209
3,0,0.284,0.952,0.434,3.348
3,0,0.279,0.949,0.454,3.404
3,0,0.198,0.935,0.325,4.735
3,0,0.294,0.916,0.418,3.112
3,0,0.279,0.916,0.42,3.278
3,0,0.295,0.935,0.417,3.173
3,0,0.291,0.917,0.452,3.153
3,0,0.302,0.935,0.471,3.093
3,0,0.273,0.951,0.439,3.483
3,0,0.278,0.916,0.418,3.289
3,0,0.279,0.931,0.457,3.332
3,0,0.178,0.951,0.366,5.332
3,0,0.294,0.944,0.418,3.208
3,0,0.296,0.948,0.456,3.207
3,0,0.297,0.948,0.432,3.187
3,0,0.291,0.946,0.451,3.251
3,0,0.301,0.982,0.434,3.263
3,0,0.295,0.962,0.417,3.262
3,0,0.279,0.965,0.42,3.462
3,0,0.278,0.962,0.42,3.455
3,0,0.309,0.946,0.453,3.065
3,0,0.267,0.959,0.438,3.588
3,0,0.273,0.963,0.416,3.53
3,0,0.271,0.943,0.401,3.473
3,0,0.256,0.948,0.443,3.708
3,0,0.279,0.926,0.432,3.32
3,0,0.279,0.95,0.419,3.406
3,0,0.279,0.97,0.419,3.479
3,0,0.302,0.945,0.472,3.13
3,0,0.302,0.919,0.434,3.042
3,0,0.279,0.902,0.457,3.236
3,0,0.306,0.92,0.413,3.006
3,0,0.279,0.919,0.454,3.296
3,0,0.29,0.937,0.414,3.227
3,0,0.306,0.934,0.413,3.051
3,0,0.302,0.932,0.474,3.083
3,0,0.301,0.932,0.435,3.093
3,0,0.279,0.931,0.457,3.332
3,0,0.25,0.951,0.389,3.804
3,0,0.262,0.931,0.398,3.555
3,0,0.302,0.948,0.471,3.133
3,0,0.29,0.931,0.413,3.206
3,0,0.279,0.964,0.457,3.459
3,0,0.261,0.948,0.384,3.636
3,0,0.279,0.965,0.419,3.461
3,0,0.301,0.933,0.434,3.099
3,0,0.292,0.95,0.451,3.255
3,0,0.291,0.926,0.452,3.182
3,0,0.295,0.937,0.454,3.174
3,0,0.273,0.927,0.438,3.401
3,0,0.273,0.954,0.403,3.5
3,0,0.273,0.937,0.44,3.437
3,0,0.29,0.943,0.45,3.248
3,0,0.318,0.906,0.471,2.852
3,0,0.209,0.989,0.395,4.73
3,0,0.297,0.97,0.459,3.263
3,0,0.302,0.967,0.472,3.203
3,0,0.297,0.958,0.47,3.222
3,0,0.313,0.961,0.465,3.064
3,0,0.291,0.947,0.417,3.256
3,0,0.325,0.952,0.453,2.93
3,0,0.306,0.938,0.443,3.065
3,0,0.318,0.966,0.503,3.037
3,0,0.306,0.951,0.448,3.104
3,0,0.313,0.935,0.429,2.99
3,0,0.306,0.95,0.485,3.1
3,0,0.302,0.947,0.472,3.136
3,0,0.306,0.962,0.448,3.145
3,0,0.297,0.958,0.471,3.225
3,0,0.302,0.955,0.447,3.162
3,0,0.278,0.955,0.417,3.435
3,0,0.29,0.958,0.452,3.301
3,0,0.306,0.941,0.448,3.077
3,0,0.307,0.947,0.449,3.085
3,0,0.278,0.889,0.432,3.198
3,0,0.15,0.921,0.334,6.15
3,0,0.185,0.919,0.383,4.965
3,0,0.29,0.949,0.413,3.269
3,0,0.226,0.908,0.389,4.019
3,0,0.303,0.971,0.408,3.207
3,0,0.296,0.972,0.43,3.277
3,0,0.302,0.954,0.472,3.159
3,0,0.273,0.966,0.415,3.539
3,0,0.153,0.979,0.337,6.409
3,0,0.285,0.978,0.434,3.435
3,0,0.296,0.943,0.467,3.181
3,0,0.289,0.932,0.412,3.222
3,0,0.29,0.948,0.452,3.265
3,0,0.289,0.942,0.412,3.258
3,0,0.297,0.961,0.427,3.239
3,0,0.296,0.958,0.428,3.235
3,0,0.29,0.966,0.448,3.336
3,0,0.278,0.92,0.394,3.312
3,0,0.273,0.939,0.414,3.441
3,0,0.294,0.943,0.428,3.204
3,0,0.244,0.958,0.424,3.93
3,0,0.302,0.974,0.411,3.224
3,0,0.296,0.989,0.47,3.337
3,0,0.267,0.982,0.4,3.672
3,0,0.297,0.933,0.432,3.144
3,0,0.28,0.93,0.433,3.325
3,0,0.269,0.954,0.457,3.545
3,0,0.264,0.937,0.438,3.545
3,0,0.279,0.97,0.433,3.47
3,0,0.297,0.953,0.433,3.205
3,0,0.263,0.953,0.459,3.626
3,0,0.296,0.969,0.431,3.268
3,0,0.291,1.007,0.452,3.461
3,0,0.279,0.985,0.395,3.533
3,0,0.32,0.98,0.441,3.064
3,0,0.302,0.951,0.472,3.149
3,0,0.309,0.937,0.491,3.03
3,0,0.19,0.973,0.324,5.118
3,0,0.309,1.012,0.452,3.281
3,0,0.321,0.974,0.449,3.034
3,0,0.273,0.973,0.417,3.562
3,0,0.304,0.968,0.449,3.18
3,0,0.29,0.968,0.414,3.339
3,0,0.249,0.969,0.402,3.894
3,0,0.255,0.964,0.419,3.776
3,0,0.309,0.939,0.453,3.042
3,0,0.296,0.95,0.431,3.208
3,0,0.285,0.97,0.437,3.4
3,0,0.285,0.951,0.434,3.339
3,0,0.273,0.97,0.379,3.56
3,0,0.308,0.968,0.453,3.14
3,0,0.285,0.968,0.411,3.4
3,0,0.274,0.956,0.417,3.493
3,0,0.296,0.982,0.431,3.317
3,0,0.296,0.95,0.394,3.205
3,0,0.274,0.964,0.417,3.524
3,0,0.272,0.962,0.378,3.537
3,0,0.375,1.005,0.526,2.682
3,0,0.325,0.976,0.453,3.006
3,0,0.302,0.94,0.437,3.112
3,0,0.301,0.98,0.437,3.251
3,0,0.267,0.969,0.4,3.625
3,0,0.31,0.94,0.493,3.035
3,0,0.297,0.939,0.431,3.16
3,0,0.296,0.953,0.43,3.214
3,0,0.285,0.948,0.437,3.322
3,0,0.301,0.936,0.435,3.104
3,0,0.309,0.937,0.455,3.031
3,0,0.273,0.968,0.417,3.546
3,0,0.278,0.956,0.42,3.436
3,0,0.291,0.967,0.442,3.323
3,0,0.297,0.962,0.456,3.24
3,0,0.285,0.934,0.436,3.272
3,1,0.323,0.964,0.493,2.985
3,1,0.285,0.97,0.439,3.399
3,1,0.333,0.965,0.517,2.896
3,1,0.365,0.981,0.523,2.689
3,1,0.255,0.995,0.427,3.898
3,1,0.358,1.146,0.51,3.205
3,1,0.348,1.035,0.483,2.976
3,1,0.357,0.992,0.535,2.779
3,1,0.343,0.992,0.48,2.889
3,1,0.312,1.02,0.44,3.272
3,1,0.333,1.011,0.484,3.032
3,1,0.333,1.001,0.479,3.004
3,1,0.34,1.036,0.469,3.047
3,1,0.326,0.998,0.443,3.057
3,1,0.333,1.035,0.483,3.105
3,1,0.323,0.991,0.492,3.067
3,1,0.306,0.971,0.421,3.172
3,1,0.329,1.027,0.475,3.119
3,1,0.319,1.028,0.449,3.229
3,1,0.319,1.019,0.426,3.2
3,1,0.308,1.009,0.463,3.276
3,1,0.261,1.033,0.43,3.961
3,1,0.326,1.034,0.437,3.176
3,1,0.304,1.049,0.457,3.449
3,1,0.319,1.014,0.459,3.178
3,1,0.309,1.014,0.461,3.286
3,1,0.319,1.019,0.459,3.193
3,1,0.301,1.014,0.413,3.369
3,1,0.234,1.034,0.397,4.418
3,1,0.301,0.985,0.417,3.266
3,1,0.192,0.934,0.373,4.852
3,1,0.266,0.987,0.403,3.707
3,1,0.323,0.981,0.462,3.038
3,1,0.265,0.941,0.402,3.546
3,1,0.313,0.959,0.444,3.067
3,1,0.302,0.982,0.449,3.249
3,1,0.312,1.005,0.442,3.218
3,1,0.292,0.986,0.451,3.379
3,1,0.319,0.968,0.449,3.039
3,1,0.306,0.973,0.424,3.182
3,1,0.298,0.973,0.432,3.27
3,1,0.292,0.987,0.42,3.385
3,1,0.296,0.959,0.406,3.245
3,1,0.316,0.964,0.45,3.047
3,1,0.302,0.959,0.418,3.178
3,1,0.212,0.95,0.351,4.474
3,1,0.291,0.944,0.417,3.241
3,1,0.298,0.959,0.432,3.224
3,1,0.302,0.987,0.45,3.267
3,1,0.319,0.979,0.486,3.066
3,1,0.291,0.979,0.423,3.359
3,1,0.306,0.938,0.454,3.064
3,1,0.308,0.986,0.429,3.202
3,1,0.292,0.964,0.455,3.298
3,1,0.315,1.011,0.448,3.21
3,1,0.295,1.09,0.44,3.697
3,1,0.336,1.043,0.461,3.108
3,1,0.319,1.003,0.46,3.148
3,1,0.33,1.035,0.477,3.138
3,1,0.344,1.025,0.481,2.981
3,1,0.323,1.02,0.464,3.157
3,1,0.327,0.995,0.469,3.048
3,1,0.333,1.03,0.484,3.09
3,1,0.333,1,0.487,3.003
3,1,0.291,0.909,0.427,3.12
3,1,0.319,0.924,0.454,2.898
3,1,0.287,0.946,0.415,3.299
3,1,0.298,0.941,0.443,3.154
3,1,0.287,0.959,0.416,3.342
3,1,0.302,0.926,0.442,3.063
3,1,0.297,0.938,0.434,3.154
3,1,0.185,0.984,0.335,5.306
3,1,0.304,0.971,0.417,3.193
3,1,0.234,0.96,0.366,4.096
3,1,0.287,0.97,0.433,3.38
3,1,0.282,0.913,0.417,3.24
3,1,0.313,0.98,0.406,3.129
3,1,0.298,0.962,0.432,3.231
3,1,0.277,0.942,0.421,3.406
3,1,0.298,0.966,0.432,3.246
3,1,0.297,0.99,0.434,3.329
3,1,0.281,0.99,0.398,3.522
3,1,0.298,0.982,0.436,3.296
3,1,0.326,1.019,0.469,3.129
3,1,0.308,1.02,0.456,3.307
3,1,0.298,1.028,0.436,3.451
3,1,0.298,0.985,0.432,3.311
3,1,0.298,0.996,0.436,3.344
3,1,0.298,0.996,0.436,3.344
3,1,0.294,1.001,0.426,3.405
3,1,0.298,0.996,0.436,3.344
3,1,0.287,0.986,0.441,3.434
3,1,0.304,1.001,0.451,3.288
3,1,0.293,0.994,0.453,3.391
3,1,0.287,1.011,0.409,3.517
3,1,0.277,1.001,0.418,3.618
3,1,0.283,1.001,0.437,3.541
3,1,0.294,0.989,0.426,3.367
3,1,0.299,1.001,0.404,3.351
3,1,0.277,1.015,0.421,3.669
3,1,0.298,0.976,0.436,3.276
3,1,0.288,0.96,0.412,3.333
3,1,0.319,0.968,0.45,3.033
3,1,0.298,0.972,0.438,3.267
3,1,0.308,0.991,0.456,3.214
3,1,0.197,0.967,0.384,4.917
3,1,0.286,0.955,0.403,3.345
3,1,0.287,0.957,0.432,3.334
3,1,0.292,0.937,0.421,3.212
3,1,0.291,0.962,0.423,3.3
3,1,0.292,0.951,0.448,3.26
3,1,0.298,0.937,0.432,3.145
3,1,0.319,0.923,0.446,2.896
3,1,0.277,0.948,0.419,3.425
3,1,0.271,0.93,0.403,3.437
3,1,0.291,0.934,0.417,3.206
3,1,0.288,0.93,0.47,3.231
3,1,0.276,0.941,0.418,3.404
3,1,0.298,0.968,0.438,3.253
3,1,0.277,0.941,0.421,3.402
3,1,0.298,0.95,0.432,3.192
3,1,0.281,0.956,0.425,3.404
3,1,0.271,0.943,0.407,3.483
3,1,0.255,0.936,0.373,3.67
3,1,0.293,0.952,0.456,3.247
3,1,0.255,0.948,0.404,3.716
3,1,0.255,0.968,0.406,3.801
3,1,0.277,0.968,0.423,3.496
3,1,0.271,0.93,0.403,3.436
3,1,0.292,0.943,0.454,3.233
3,1,0.271,0.966,0.403,3.57
3,1,0.271,0.956,0.403,3.534
3,1,0.276,0.93,0.424,3.366
3,1,0.298,0.941,0.438,3.16
3,1,0.277,0.968,0.418,3.498
3,1,0.304,0.948,0.456,3.113
3,1,0.203,0.944,0.367,4.652
3,1,0.291,0.926,0.417,3.177
3,1,0.298,0.917,0.438,3.08
3,1,0.212,0.934,0.328,4.399
3,1,0.309,0.951,0.489,3.08
3,1,0.291,0.945,0.423,3.243
3,1,0.287,0.954,0.416,3.325
3,1,0.266,0.957,0.369,3.602
3,1,0.277,0.962,0.419,3.475
3,1,0.239,0.936,0.409,3.915
3,1,0.304,0.962,0.447,3.163
3,1,0.298,0.962,0.436,3.231
3,1,0.276,0.954,0.418,3.453
3,1,0.298,0.942,0.432,3.164
3,1,0.291,0.948,0.417,3.252
3,1,0.298,0.964,0.436,3.235
3,1,0.291,0.95,0.423,3.259
3,1,0.276,0.962,0.418,3.48
3,1,0.283,1.035,0.408,3.661
3,1,0.289,1.024,0.444,3.542
3,1,0.239,0.966,0.373,4.044
3,1,0.292,0.948,0.421,3.251
3,1,0.291,0.976,0.423,3.348
3,1,0.287,0.95,0.472,3.305
3,1,0.282,0.966,0.433,3.423
3,1,0.277,0.971,0.451,3.503
3,1,0.276,0.957,0.418,3.463
3,1,0.276,0.963,0.418,3.486
3,1,0.283,0.982,0.435,3.473
3,1,0.292,0.997,0.422,3.413
3,1,0.277,0.956,0.41,3.453
3,1,0.292,0.964,0.448,3.298
3,1,0.255,0.984,0.37,3.854
3,1,0.282,0.969,0.45,3.438
3,1,0.245,0.958,0.41,3.91
3,1,0.281,0.968,0.418,3.445
3,1,0.292,0.973,0.417,3.335
3,1,0.244,0.975,0.374,3.987
3,1,0.298,0.979,0.433,3.284
3,1,0.255,0.969,0.404,3.799
3,1,0.276,0.961,0.408,3.479
3,1,0.287,0.948,0.429,3.302
3,1,0.271,1.043,0.379,3.843
3,1,0.308,0.985,0.448,3.195
3,1,0.298,0.972,0.432,3.266
3,1,0.298,1.007,0.458,3.382
3,1,0.298,1.008,0.433,3.382
3,1,0.308,1.004,0.452,3.257
3,1,0.25,1.023,0.388,4.096
3,1,0.277,1.027,0.414,3.714
3,1,0.293,1.033,0.453,3.519
3,1,0.163,1.043,0.29,6.412
3,1,0.256,1.002,0.365,3.921
3,1,0.293,1.038,0.418,3.538
3,1,0.296,0.984,0.422,3.326
3,1,0.313,0.979,0.438,3.132
3,1,0.298,0.986,0.432,3.313
3,1,0.323,0.984,0.452,3.045
3,1,0.312,1.033,0.438,3.307
3,1,0.302,0.984,0.415,3.254
