Respondent,Y,EAR,MAR,Circularity,MOE,EAR_N,MAR_N,Circularity_N,MOE_N
3,1,0.281,1.037,0.4,3.695,-0.5455447255899808,1.3415569418110713,-1.03880726143027,1.7742209864222318
3,1,0.308,1.0,0.39299999999999996,3.2439999999999998,0.7170016393468314,0.10061677063583063,-1.304843267406317,-1.0499213602004518
3,1,0.297,1.038,0.444,3.4939999999999998,0.20263089807627718,1.375095865356352,0.6334190618477257,0.5155677454662241
3,1,0.294,1.038,0.445,3.529,0.06234796863885332,1.375095865356352,0.6714242055585893,0.7347362202595595
3,1,0.27699999999999997,1.037,0.392,3.738,-0.7325886315065486,1.3415569418110713,-1.3428484111171786,2.043485112596901
3,1,0.294,1.038,0.451,3.535,0.06234796863885332,1.375095865356352,0.8994550678237708,0.7723079587955612
3,1,0.294,1.0759999999999998,0.451,3.6639999999999997,0.06234796863885332,2.649574960076866,0.8994550678237708,1.5801003373195632
3,1,0.297,1.02,0.444,3.4330000000000003,0.20263089807627718,0.7713952415413682,0.6334190618477257,0.13358840368355832
3,1,0.27699999999999997,1.0390000000000001,0.423,3.7460000000000004,-0.7325886315065486,1.4086347889016326,-0.16468895608040957,2.0935807639782373
3,1,0.305,0.9109999999999999,0.39799999999999996,2.986,0.5767187099094074,-2.8843474248938117,-1.1148175488519991,-2.6655061172484587
3,1,0.32299999999999995,0.9840000000000001,0.43700000000000006,3.045,1.418416286533948,-0.4360060060885957,0.36738305587168274,-2.2960506883111247
3,1,0.281,1.037,0.4,3.695,-0.5455447255899808,1.3415569418110713,-1.03880726143027,1.7742209864222318
3,1,0.294,1.0390000000000001,0.376,3.5389999999999997,0.06234796863885332,1.4086347889016326,-1.9509307104909959,0.7973557844862252
3,1,0.187,1.037,0.304,5.54,-4.941076514629259,1.3415569418110713,-4.687301057673172,13.3275305862423
3,1,0.307,1.078,0.39,3.508,0.67024066286769,2.716652807167427,-1.4188586985389058,0.6032351353835593
3,1,0.308,1.073,0.385,3.487,0.7170016393468314,2.548958189441039,-1.6088844170932237,0.4717340505075592
3,1,0.326,0.941,0.431,2.8819999999999997,1.5586992159713746,-1.8781797185355051,0.13935219360649911,-3.316749585205799
3,1,0.265,0.925,0.389,3.4960000000000004,-1.2937203492562415,-2.4148024952599316,-1.4568638422497693,0.5280916583115617
3,1,0.326,1.038,0.428,3.179,1.5586992159713746,1.375095865356352,0.025336762473908352,-1.456948527673787
3,1,0.306,1.053,0.391,3.445,0.6234796863885488,1.8781797185355014,-1.380853554828042,0.20873188075555604
3,1,0.324,0.9790000000000001,0.436,3.025,1.465177263013092,-0.6037006238149801,0.329377912160817,-2.421289816764459
3,1,0.28,1.073,0.389,3.832,-0.5923057020691221,2.548958189441039,-1.4568638422497693,2.63210901632757
3,1,0.308,1.0759999999999998,0.385,3.495,0.7170016393468314,2.649574960076866,-1.6088844170932237,0.5218297018888929
3,1,0.264,1.058,0.38799999999999996,4.003,-1.3404813257353827,2.0458743362618894,-1.494868985960635,3.702903564603578
3,1,0.324,0.96,0.513,2.968,1.465177263013092,-1.2409401711752446,3.2557739778973107,-2.7782213328564604
3,1,0.294,1.0,0.451,3.406,0.06234796863885332,0.10061677063583063,0.8994550678237708,-0.035484419728443524
3,1,0.281,1.0,0.431,3.556,-0.5455447255899808,0.10061677063583063,0.13935219360649911,0.9038090436715615
3,1,0.294,0.961,0.445,3.2680000000000002,0.06234796863885332,-1.2074012476299676,0.6714242055585893,-0.899634406056448
3,1,0.335,0.818,0.456,2.441,1.9795480042836462,-6.003467314604557,1.0894807863780887,-6.078272367601814
3,1,0.28,0.852,0.406,3.0410000000000004,-0.5923057020691221,-4.863143914065144,-0.8107763991650884,-2.321098514001789
3,1,0.308,0.978,0.397,3.176,0.7170016393468314,-0.6372395473602607,-1.1528226925628606,-1.475734396941785
3,1,0.28,0.9129999999999999,0.409,3.26,-0.5923057020691221,-2.8172695778032577,-0.6967609680324998,-0.9497300574377844
3,1,0.276,0.9129999999999999,0.39899999999999997,3.307,-0.7793496079856873,-2.8172695778032577,-1.0768124051411356,-0.6554181055724484
3,1,0.27699999999999997,0.922,0.41,3.324,-0.7325886315065486,-2.515419265895762,-0.6587558243216362,-0.5489648463871151
3,1,0.281,0.978,0.4,3.485,-0.5455447255899808,-0.6372395473602607,-1.03880726143027,0.4592101376622244
3,1,0.3,0.924,0.364,3.0810000000000004,0.34291382751370103,-2.4483414188052084,-2.4069924350213587,-2.07062025709512
3,1,0.239,0.978,0.32,4.099,-2.5095057377139147,-0.6372395473602607,-4.079218758299355,4.304051381179582
3,1,0.297,0.956,0.447,3.2239999999999998,0.20263089807627718,-1.375095865356352,0.7474344929803165,-1.1751604886537859
3,1,0.309,0.96,0.46,3.109,0.7637626158259726,-1.2409401711752446,1.241501361221543,-1.8952854772604553
3,1,0.31,0.8959999999999999,0.455,2.889,0.810523592305114,-3.3874312780729645,1.0514756426672252,-3.2729158902471314
3,1,0.337,0.898,0.386,2.661,2.0730699572419287,-3.320353430982407,-1.57087927338236,-4.700641954615138
3,1,0.28300000000000003,0.919,0.335,3.2510000000000003,-0.45202277263169827,-2.6160360365315927,-3.509141602636401,-1.0060876652417814
3,1,0.31,0.956,0.39,3.083,0.810523592305114,-1.375095865356352,-1.4188586985389058,-2.058096344249788
3,1,0.308,0.95,0.461,3.0860000000000003,0.7170016393468314,-1.5763294066280134,1.2795065049324066,-2.0393104749817876
3,1,0.337,0.978,0.386,2.898,2.0730699572419287,-0.6372395473602607,-1.57087927338236,-3.216558282443129
3,1,0.3,0.996,0.364,3.32,0.34291382751370103,-0.03353892354527688,-2.4069924350213587,-0.5740126720777818
3,1,0.27699999999999997,0.972,0.41,3.5060000000000002,-0.7325886315065486,-0.8384730886319219,-0.6587558243216362,0.5907112225382274
3,1,0.22899999999999998,1.092,0.28600000000000003,4.769,-2.977115502505328,3.1861977368013035,-5.371393644468714,8.499562184366273
3,1,0.297,1.114,0.444,3.7510000000000003,0.20263089807627718,3.9240540547973946,0.6334190618477257,2.1248905460915704
3,1,0.239,1.122,0.389,4.704,-2.5095057377139147,4.19236544315961,-1.4568638422497693,8.092535016892935
3,1,0.281,1.111,0.34600000000000003,3.9589999999999996,-0.5455447255899808,3.8234372841615603,-3.0910850218169013,3.42737748200624
3,1,0.33299999999999996,1.047,0.5329999999999999,3.1460000000000004,1.886026051325361,1.67694617726384,4.0158768521145785,-1.663593089621785
3,1,0.281,0.978,0.4,3.488,-0.5455447255899808,-0.6372395473602607,-1.03880726143027,0.4779960069302252
3,1,0.278,1.03,0.415,3.708,-0.6858276550274047,1.106784476994137,-0.4687301057673182,1.855626419916901
3,1,0.28,1.078,0.406,3.85,-0.5923057020691221,2.716652807167427,-0.8107763991650884,2.7448242319355725
3,1,0.266,1.044,0.368,3.927,-1.2469593727771002,1.5763294066280134,-2.2549718601779047,3.226994876480908
3,1,0.318,1.02,0.414,3.2030000000000003,1.1846114041382443,0.7713952415413682,-0.5067352494781818,-1.3066615735297833
3,1,0.27399999999999997,1.035,0.38,3.7739999999999996,-0.8728715609439724,1.2744790947205176,-1.7989101356475417,2.2689155438129
3,1,0.289,0.99,0.35,3.4210000000000003,-0.17145691375685312,-0.23477246481693814,-2.939064446973449,0.058444926611557806
3,1,0.315,1.1540000000000001,0.488,3.658,1.0443284747008204,5.26561099660847,2.3056453851257213,1.5425285987835644
3,1,0.37,1.224,0.544,3.3110000000000004,3.616182181053589,7.613335644777844,4.433933432934082,-0.6303702798817787
3,1,0.266,1.15,0.366,4.328,-1.2469593727771002,5.131455302427355,-2.3309821475996317,5.738039401970258
3,1,0.289,1.168,0.43700000000000006,4.0360000000000005,-0.17145691375685312,5.735155926242339,0.36738305587168274,3.9095481265515817
3,1,0.308,1.214,0.39299999999999996,3.937,0.7170016393468314,7.277946409325075,-1.304843267406317,3.289614440707574
3,1,0.281,1.227,0.4,4.372,-0.5455447255899808,7.7139524154136785,-1.03880726143027,6.01356548456759
3,1,0.263,1.143,0.442,4.343999999999999,-1.387242302214524,4.89668283761042,0.5574087744259986,5.838230704732919
3,1,0.28,1.162,0.406,4.15,-0.5923057020691221,5.533922384970677,-0.8107763991650884,4.623411158735585
3,1,0.237,1.143,0.39799999999999996,4.8260000000000005,-2.6030276906721976,4.89668283761042,-1.1148175488519991,8.856493700458277
3,1,0.281,1.172,0.4,4.178,-0.5455447255899808,5.869311620423447,-1.03880726143027,4.79874593857025
3,1,0.294,1.128,0.359,3.833,0.06234796863885332,4.3935989844312635,-2.597018153575677,2.638370972750239
3,1,0.28,1.159,0.406,4.138999999999999,-0.5923057020691221,5.43330561433485,-0.8107763991650884,4.554529638086245
3,1,0.266,1.128,0.368,4.244,-1.2469593727771002,4.3935989844312635,-2.2549718601779047,5.212035062466251
3,1,0.268,1.133,0.371,4.227,-1.1534374198188175,4.561293602157652,-2.140956429045314,5.105581803280921
3,1,0.281,1.101,0.40399999999999997,3.925,-0.5455447255899808,3.4880480487087917,-0.8867866865868177,3.2144709636355735
3,1,0.336,1.159,0.46399999999999997,3.4539999999999997,2.026308980762787,5.43330561433485,1.3935219360649953,0.2650894885595557
3,1,0.266,1.18,0.368,4.442,-1.2469593727771002,6.137623008785662,-2.2549718601779047,6.4519024341542615
3,1,0.318,1.13,0.41700000000000004,3.5580000000000003,1.1846114041382443,4.460676831521817,-0.39271981834558894,0.9163329565168962
3,1,0.265,1.159,0.371,4.369,-1.2937203492562415,5.43330561433485,-2.140956429045314,5.994779615299589
3,1,0.263,1.143,0.442,4.343999999999999,-1.387242302214524,4.89668283761042,0.5574087744259986,5.838230704732919
3,1,0.226,1.205,0.361,5.3389999999999995,-3.1173984319427506,6.976096097417587,-2.52100786615395,12.06887734528629
3,1,0.275,1.167,0.46,4.243,-0.8261105844648285,5.701617002697065,1.241501361221543,5.205773106043588
3,1,0.318,1.068,0.424,3.358,1.1846114041382443,2.3812635717146584,-0.12668381236954598,-0.33605832801644553
3,1,0.226,1.15,0.361,5.098,-3.1173984319427506,5.131455302427355,-2.52100786615395,10.559745847423617
3,1,0.318,1.136,0.424,3.573,1.1846114041382443,4.6619103727934785,-0.12668381236954598,1.0102623028568947
3,1,0.315,1.215,0.488,3.8539999999999996,1.0443284747008204,7.3114853328703555,2.3056453851257213,2.7698720576262366
3,1,0.315,1.15,0.488,3.647,1.0443284747008204,5.131455302427355,2.3056453851257213,1.47364707813423
3,1,0.266,1.13,0.368,4.251,-1.2469593727771002,4.460676831521817,-2.2549718601779047,5.255868757424922
3,1,0.318,1.15,0.424,3.617,1.1846114041382443,5.131455302427355,-0.12668381236954598,1.28578838545423
3,1,0.266,1.1059999999999999,0.366,4.1610000000000005,-1.2469593727771002,3.6557426664351724,-2.3309821475996317,4.692292679384919
3,1,0.292,1.128,0.425,3.867,-0.031173984319429256,4.3935989844312635,-0.0886786686586824,2.851277491120906
3,1,0.318,1.15,0.414,3.622,1.1846114041382443,5.131455302427355,-0.5067352494781818,1.3170981675675628
3,1,0.318,1.0659999999999998,0.414,3.358,1.1846114041382443,2.3141857246240973,-0.5067352494781818,-0.33605832801644553
3,1,0.268,1.128,0.365,4.203,-1.1534374198188175,4.3935989844312635,-2.3689872913104955,4.95529484913692
3,1,0.32,1.1059999999999999,0.413,3.4589999999999996,1.2781333570965268,3.6557426664351724,-0.5447403931890454,0.29639927067288857
3,1,0.266,1.1440000000000001,0.368,4.303999999999999,-1.2469593727771002,4.930221761155701,-2.2549718601779047,5.587752447826251
3,1,0.266,1.1059999999999999,0.368,4.1610000000000005,-1.2469593727771002,3.6557426664351724,-2.2549718601779047,4.692292679384919
3,1,0.266,1.1059999999999999,0.366,4.1610000000000005,-1.2469593727771002,3.6557426664351724,-2.3309821475996317,4.692292679384919
3,1,0.318,1.084,0.41700000000000004,3.4139999999999997,1.1846114041382443,2.9178863484390885,-0.39271981834558894,0.014611231652887365
3,1,0.25,1.1059999999999999,0.41100000000000003,4.428999999999999,-1.9951349964433607,3.6557426664351724,-0.6207506806107704,6.370497000659589
3,1,0.34600000000000003,1.014,0.485,2.9339999999999997,2.4939187455542005,0.5701617002697069,2.1916299539931305,-2.99112785122713
3,1,0.266,1.101,0.368,4.143,-1.2469593727771002,3.4880480487087917,-2.2549718601779047,4.579577463776914
3,1,0.265,1.1059999999999999,0.37200000000000005,4.166,-1.2937203492562415,3.6557426664351724,-2.102951285334448,4.723602461498253
3,1,0.32,1.053,0.413,3.292,1.2781333570965268,1.8781797185355014,-0.5447403931890454,-0.7493474519124497
3,1,0.266,1.1440000000000001,0.366,4.306,-1.2469593727771002,4.930221761155701,-2.3309821475996317,5.600276360671589
3,1,0.25,1.091,0.406,4.365,-1.9951349964433607,3.1526588132560227,-0.8107763991650884,5.969731789608925
3,1,0.29100000000000004,1.028,0.41700000000000004,3.529,-0.07793496079856795,1.0397066299035833,-0.39271981834558894,0.7347362202595595
3,1,0.235,1.126,0.406,4.795,-2.69654964363048,4.32652113734071,-0.8107763991650884,8.662373051355607
3,1,0.17600000000000002,1.111,0.248,6.322,-5.455447255899812,3.8234372841615603,-6.81558910548153,18.224380508767663
3,1,0.32,1.105,0.413,3.457,1.2781333570965268,3.622203742889899,-0.5447403931890454,0.2838753578275565
3,1,0.265,1.013,0.37,3.818,-1.2937203492562415,0.5366227767244264,-2.1789615727561773,2.544441626410238
3,1,0.28,1.207,0.406,4.308,-0.5923057020691221,7.0431739445081405,-0.8107763991650884,5.612800273516921
3,1,0.268,1.101,0.369,4.109,-1.1534374198188175,3.4880480487087917,-2.216966716467041,4.366670945406248
3,1,0.268,1.111,0.365,4.138999999999999,-1.1534374198188175,3.8234372841615603,-2.3689872913104955,4.554529638086245
3,1,0.315,1.068,0.488,3.386,1.0443284747008204,2.3812635717146584,2.3056453851257213,-0.1607235481817777
3,1,0.27699999999999997,1.15,0.49200000000000005,4.147,-0.7325886315065486,5.131455302427355,2.457665959969178,4.6046252894675845
3,1,0.253,1.188,0.41700000000000004,4.699,-1.854852067005937,6.405934397147877,-0.39271981834558894,8.061225234779602
3,1,0.268,1.1440000000000001,0.369,4.268,-1.1534374198188175,4.930221761155701,-2.216966716467041,5.3623220166102525
3,1,0.275,1.081,0.46,3.9330000000000003,-0.8261105844648285,2.817269577803254,1.241501361221543,3.2645666150169097
3,1,0.33299999999999996,1.101,0.465,3.302,1.886026051325361,3.4880480487087917,1.431527079775861,-0.6867278876857812
3,1,0.265,1.1840000000000002,0.37200000000000005,4.461,-1.2937203492562415,6.271778702966776,-2.102951285334448,6.5708796061849295
3,1,0.281,1.168,0.4,4.164,-0.5455447255899808,5.735155926242339,-1.03880726143027,4.711078548652915
3,1,0.28300000000000003,1.143,0.331,4.035,-0.45202277263169827,4.89668283761042,-3.6611621774798553,3.9032861701289128
3,1,0.266,1.205,0.368,4.533,-1.2469593727771002,6.976096097417587,-2.2549718601779047,7.021740468616932
3,1,0.335,1.206,0.452,3.5989999999999998,1.9795480042836462,7.00963502096286,0.9374602115346343,1.1730731698462278
3,1,0.266,1.1440000000000001,0.376,4.303999999999999,-1.2469593727771002,4.930221761155701,-1.9509307104909959,5.587752447826251
3,1,0.214,1.1059999999999999,0.32899999999999996,5.172999999999999,-3.678530149692446,3.6557426664351724,-3.7371724649015845,11.029392579123614
3,1,0.265,1.136,0.37200000000000005,4.281000000000001,-1.2937203492562415,4.6619103727934785,-2.102951285334448,5.443727450104925
3,1,0.20600000000000002,1.1059999999999999,0.355,5.371,-4.052617961525574,3.6557426664351724,-2.7490387284191313,12.26925995081163
3,1,0.19399999999999998,1.122,0.32,5.768,-4.613749679275272,4.19236544315961,-4.079218758299355,14.755256650610308
3,1,0.268,1.101,0.365,4.103,-1.1534374198188175,3.4880480487087917,-2.3689872913104955,4.3290992068702465
3,1,0.268,1.136,0.365,4.2330000000000005,-1.1534374198188175,4.6619103727934785,-2.3689872913104955,5.143153541816923
3,1,0.265,1.08,0.431,4.0680000000000005,-1.2937203492562415,2.783730654257981,0.13935219360649911,4.109930732076917
3,1,0.253,1.071,0.349,4.2330000000000005,-1.854852067005937,2.481880342350485,-2.9770695906843128,5.143153541816923
3,1,0.281,1.1520000000000001,0.40399999999999997,4.1080000000000005,-0.5455447255899808,5.198533149517916,-0.8867866865868177,4.360408988983584
3,1,0.308,1.182,0.39299999999999996,3.835,0.7170016393468314,6.204700855876215,-1.304843267406317,2.650894885595571
3,1,0.281,1.053,0.4,3.753,-0.5455447255899808,1.8781797185355014,-1.03880726143027,2.1374144589369024
3,1,0.305,1.089,0.38799999999999996,3.57,0.5767187099094074,3.085580966165469,-1.494868985960635,0.9914764335888939
3,1,0.278,1.092,0.40299999999999997,3.9330000000000003,-0.6858276550274047,3.1861977368013035,-0.9247918302976813,3.2645666150169097
3,1,0.316,1.133,0.496,3.5869999999999997,1.0910894511799616,4.561293602157652,2.60968653481263,1.0979296927742273
3,1,0.21100000000000002,1.149,0.32899999999999996,5.457999999999999,-3.8188130791298684,5.097916378882082,-3.7371724649015845,12.814050159583626
3,1,0.292,1.111,0.36700000000000005,3.803,-0.031173984319429256,3.8234372841615603,-2.2929770038887662,2.4505122800702366
3,1,0.253,1.195,0.35,4.73,-1.854852067005937,6.640706861964818,-2.939064446973449,8.255345883882274
3,1,0.266,1.09,0.376,4.102,-1.2469593727771002,3.1191198897107495,-1.9509307104909959,4.322837250447583
3,1,0.239,1.125,0.32,4.705,-2.5095057377139147,4.292982213795437,-4.079218758299355,8.098796973315604
3,1,0.263,1.128,0.442,4.2860000000000005,-1.387242302214524,4.3935989844312635,0.5574087744259986,5.475037232218257
3,1,0.266,1.128,0.368,4.244,-1.2469593727771002,4.3935989844312635,-2.2549718601779047,5.212035062466251
3,1,0.214,1.2109999999999999,0.32899999999999996,5.666,-3.678530149692446,7.1773296386892405,-3.7371724649015845,14.116537095498307
3,1,0.266,1.091,0.368,4.106,-1.2469593727771002,3.1526588132560227,-2.2549718601779047,4.3478850761382475
3,1,0.266,1.105,0.368,4.159,-1.2469593727771002,3.622203742889899,-2.2549718601779047,4.679768766539582
3,1,0.318,1.025,0.414,3.2289999999999996,1.1846114041382443,0.9390898592677489,-0.5067352494781818,-1.143850706540453
3,1,0.214,1.04,0.32299999999999995,4.862,-3.678530149692446,1.4421737124469058,-3.965203327166766,9.081924131674276
3,1,0.16699999999999998,1.028,0.32799999999999996,6.166,-5.876296044212085,1.0397066299035833,-3.7751776086124478,17.24751530683166
3,1,0.32,1.081,0.413,3.383,1.2781333570965268,2.817269577803254,-0.5447403931890454,-0.17950941744977852
3,1,0.294,1.101,0.424,3.747,0.06234796863885332,3.4880480487087917,-0.12668381236954598,2.0998427204009005
3,1,0.27699999999999997,1.087,0.49200000000000005,3.9189999999999996,-0.7325886315065486,3.018503119074915,2.457665959969178,3.176899225099572
3,1,0.3,1.068,0.449,3.563,0.34291382751370103,2.3812635717146584,0.8234447804020436,0.9476427386302291
3,1,0.315,1.084,0.489,3.438,1.0443284747008204,2.9178863484390885,2.343650528836585,0.16489818579689117
3,1,0.265,1.053,0.37,3.966,-1.2937203492562415,1.8781797185355014,-2.1789615727561773,3.4712111769649105
3,1,0.3,1.1520000000000001,0.449,3.844,0.34291382751370103,5.198533149517916,0.8234447804020436,2.707252493399571
3,1,0.34600000000000003,1.064,0.48100000000000004,3.0789999999999997,2.4939187455542005,2.247107877533551,2.0396093791496783,-2.083144169940458
3,1,0.302,1.1059999999999999,0.381,3.665,0.4364357804719836,3.6557426664351724,-1.760904991936678,1.586362293742232
3,1,0.336,1.1440000000000001,0.44299999999999995,3.408,2.026308980762787,4.930221761155701,0.59541391813686,-0.022960506883111496
3,1,0.266,1.143,0.368,4.301,-1.2469593727771002,4.89668283761042,-2.2549718601779047,5.568966578558256
3,1,0.268,1.128,0.369,4.209,-1.1534374198188175,4.3935989844312635,-2.216966716467041,4.992866587672916
3,1,0.226,1.256,0.363,5.568,-3.1173984319427506,8.686581198226705,-2.4449975787322225,13.502865366076966
3,1,0.32,1.1059999999999999,0.354,3.4589999999999996,1.2781333570965268,3.6557426664351724,-2.7870438721299946,0.29639927067288857
3,1,0.292,1.167,0.42200000000000004,4.0,-0.031173984319429256,5.701617002697065,-0.20269409979127104,3.684117695335577
3,1,0.318,1.159,0.41700000000000004,3.6510000000000002,1.1846114041382443,5.43330561433485,-0.39271981834558894,1.4986949038248993
3,1,0.22899999999999998,1.205,0.36,5.2589999999999995,-2.977115502505328,6.976096097417587,-2.559013009864813,11.567920831472954
3,1,0.28,1.253,0.406,4.475,-0.5923057020691221,8.58596442759087,-0.8107763991650884,6.658546996102259
3,1,0.214,1.214,0.32799999999999996,5.678,-3.678530149692446,7.277946409325075,-3.7751776086124478,14.191680572570306
3,1,0.24,1.214,0.32,5.056,-2.4627447612347737,7.277946409325075,-4.079218758299355,10.296743677671616
3,1,0.292,1.215,0.36700000000000005,4.1610000000000005,-0.031173984319429256,7.3114853328703555,-2.2929770038887662,4.692292679384919
3,1,0.308,1.19,0.387,3.865,0.7170016393468314,6.47301224423843,-1.5328741296714965,2.8387535782755737
3,1,0.266,1.215,0.368,4.573,-1.2469593727771002,7.3114853328703555,-2.2549718601779047,7.272218725523601
3,1,0.226,1.143,0.361,5.066,-3.1173984319427506,4.89668283761042,-2.52100786615395,10.359363241898281
3,1,0.235,1.188,0.402,5.048,-2.69654964363048,6.405934397147877,-0.9627969740085427,10.246648026290282
3,1,0.281,1.23,0.4,4.3839999999999995,-0.5455447255899808,7.814569186049505,-1.03880726143027,6.088708961639588
3,1,0.318,1.192,0.406,3.75,1.1846114041382443,6.540090091328984,-0.8107763991650884,2.1186285896689014
3,1,0.268,1.175,0.369,4.385,-1.1534374198188175,5.96992839105928,-2.216966716467041,6.094970918062256
3,1,0.327,0.907,0.439,2.7710000000000004,1.6054601924505159,-3.018503119074915,0.4433933432934078,-4.011826748121798
3,1,0.35200000000000004,0.919,0.491,2.611,2.774484604429048,-2.6160360365315927,2.419660816258312,-5.013739775748472
3,1,0.265,1.04,0.37,3.9189999999999996,-1.2937203492562415,1.4421737124469058,-2.1789615727561773,3.176899225099572
3,1,0.307,1.129,0.47200000000000003,3.674,0.67024066286769,4.427137907976544,1.697563085751906,1.6427199015462317
3,1,0.302,1.028,0.521,3.407,0.4364357804719836,1.0397066299035833,3.5598151275842196,-0.02922246330577751
3,1,0.32,1.081,0.413,3.383,1.2781333570965268,2.817269577803254,-0.5447403931890454,-0.17950941744977852
3,1,0.294,1.102,0.43,3.75,0.06234796863885332,3.521586972254072,0.10134704989563552,2.1186285896689014
3,1,0.294,1.093,0.41700000000000004,3.718,0.06234796863885332,3.2197366603465767,-0.39271981834558894,1.9182459841435668
3,1,0.17600000000000002,1.136,0.248,6.4670000000000005,-5.455447255899812,4.6619103727934785,-6.81558910548153,19.132364190054336
3,1,0.303,1.122,0.381,3.7060000000000004,0.4831967569511249,4.19236544315961,-1.760904991936678,1.8431025070715692
3,1,0.337,1.12,0.45,3.319,2.0730699572419287,4.125287596069056,0.8614499241129072,-0.5802746285004479
3,1,0.32,1.136,0.413,3.554,1.2781333570965268,4.6619103727934785,-0.5447403931890454,0.8912851308262266
3,1,0.294,1.114,0.424,3.792,0.06234796863885332,3.9240540547973946,-0.12668381236954598,2.381630759420902
3,1,0.226,1.136,0.363,5.035,-3.1173984319427506,4.6619103727934785,-2.4449975787322225,10.165242592795616
3,1,0.28,1.08,0.409,3.855,-0.5923057020691221,2.783730654257981,-0.6967609680324998,2.776134014048905
3,1,0.256,1.136,0.33899999999999997,4.442,-1.714569137568513,4.6619103727934785,-3.3571210277929486,6.4519024341542615
3,1,0.24100000000000002,1.141,0.369,4.728,-2.415983784755631,4.829604990519867,-2.216966716467041,8.242821971036935
3,1,0.293,1.139,0.42200000000000004,3.891,0.015586992159712033,4.762527143429313,-0.20269409979127104,3.001564445264907
3,1,0.318,1.08,0.414,3.391,1.1846114041382443,2.783730654257981,-0.5067352494781818,-0.12941376606844485
3,1,0.25,1.081,0.292,4.332,-1.9951349964433607,2.817269577803254,-5.143362782203535,5.763087227660922
3,1,0.28300000000000003,1.032,0.331,3.6439999999999997,-0.45202277263169827,1.1738623240846908,-3.6611621774798553,1.454861208866229
3,1,0.254,1.032,0.353,4.067,-1.8080910905267955,1.1738623240846908,-2.8250490158408583,4.103668775654247
3,1,0.303,1.068,0.445,3.53,0.4831967569511249,2.3812635717146584,0.6714242055585893,0.7409981766822256
3,1,0.301,0.982,0.51,3.267,0.3896748039928423,-0.5030838531791532,3.14175854676472,-0.9058963624791168
3,1,0.327,1.139,0.439,3.48,1.6054601924505159,4.762527143429313,0.4433933432934078,0.42790035554889155
3,1,0.302,1.08,0.44799999999999995,3.5789999999999997,0.4364357804719836,2.783730654257981,0.7854396366911779,1.0478340413928937
3,1,0.265,1.067,0.37,4.019,-1.2937203492562415,2.3477246481693776,-2.1789615727561773,3.8030948673662457
3,1,0.32,1.143,0.42100000000000004,3.57,1.2781333570965268,4.89668283761042,-0.24069924350213462,0.9914764335888939
3,1,0.268,1.18,0.365,4.399,-1.1534374198188175,6.137623008785662,-2.3689872913104955,6.182638307979592
3,1,0.292,1.168,0.35700000000000004,4.0,-0.031173984319429256,5.735155926242339,-2.673028440997402,3.684117695335577
3,1,0.23399999999999999,0.982,0.395,4.203,-2.7433106201096216,-0.5030838531791532,-1.2288329799845878,4.95529484913692
3,1,0.336,0.932,0.527,2.7739999999999996,2.026308980762787,-2.1800300304429934,3.787845989849401,-3.9930408788538037
3,1,0.282,0.937,0.39299999999999996,3.3280000000000003,-0.4987837491108421,-2.012335412716609,-1.304843267406317,-0.5239170206964454
3,1,0.316,0.9309999999999999,0.485,2.943,1.0910894511799616,-2.213568953988274,2.1916299539931305,-2.9347702434231278
3,1,0.275,1.028,0.45899999999999996,3.7430000000000003,-0.8261105844648285,1.0397066299035833,1.2034962175106774,2.074794894710237
3,1,0.33299999999999996,1.09,0.5429999999999999,3.2710000000000004,1.886026051325361,3.1191198897107495,4.395928289223214,-0.8808485367884471
3,1,0.289,1.227,0.429,4.237,-0.17145691375685312,7.7139524154136785,0.06334190618477194,5.168201367507587
3,1,0.32,1.143,0.40700000000000003,3.57,1.2781333570965268,4.89668283761042,-0.7727712554542248,0.9914764335888939
3,1,0.304,1.199,0.38,3.949,0.5299577334302662,6.7748625561459255,-1.7989101356475417,3.3647579177795746
3,1,0.292,1.143,0.496,3.9189999999999996,-0.031173984319429256,4.89668283761042,2.60968653481263,3.176899225099572
4,0,0.304,1.002,0.444,3.292,0.5299577334302662,0.1676946177263844,0.6334190618477257,-0.7493474519124497
4,0,0.268,0.965,0.397,3.593,-1.1534374198188175,-1.07324555344886,-1.1528226925628606,1.135501431310229
4,0,0.306,1.024,0.441,3.35,0.6234796863885488,0.9055509357224757,0.519403630715135,-0.38615397939777923
4,0,0.31,1.033,0.452,3.338,0.810523592305114,1.2074012476299638,0.9374602115346343,-0.4612974564697797
4,0,0.305,1.028,0.41600000000000004,3.3739999999999997,0.5767187099094074,1.0397066299035833,-0.43072496205645255,-0.23586702525378098
4,0,0.304,1.002,0.439,3.298,0.5299577334302662,0.1676946177263844,0.4433933432934078,-0.7117757133764481
4,0,0.3,0.995,0.431,3.3139999999999996,0.34291382751370103,-0.06707784709055375,0.13935219360649911,-0.6115844106137835
4,0,0.318,0.965,0.442,3.034,1.1846114041382443,-1.07324555344886,0.5574087744259986,-2.364932208960459
4,0,0.282,0.961,0.41700000000000004,3.404,-0.4987837491108421,-1.2074012476299676,-0.39271981834558894,-0.04800833257377833
4,0,0.302,0.9520000000000001,0.461,3.147,0.4364357804719836,-1.5092515595374558,1.2795065049324066,-1.6573311331991218
4,0,0.295,0.961,0.419,3.2569999999999997,0.10910894511799461,-1.2074012476299676,-0.3167095309238639,-0.9685159267057852
