Respondent,Y,EAR,MAR,Circularity,MOE
2,0,0.328,1.153,0.461,3.509
2,0,0.333,1.159,0.470,3.476
2,0,0.332,1.163,0.447,3.506
2,0,0.326,1.181,0.457,3.625
2,0,0.313,1.185,0.446,3.789
2,0,0.302,1.182,0.427,3.918
2,0,0.305,1.140,0.457,3.744
2,0,0.305,1.162,0.435,3.808
2,0,0.294,1.158,0.460,3.942
2,0,0.326,1.143,0.459,3.510
2,0,0.310,1.148,0.423,3.705
2,0,0.310,1.165,0.448,3.763
2,0,0.289,1.160,0.423,4.015
2,0,0.229,1.157,0.380,5.047
2,0,0.326,1.225,0.460,3.761
2,0,0.343,1.195,0.487,3.490
2,0,0.329,1.159,0.468,3.524
2,0,0.343,1.197,0.490,3.488
2,0,0.325,1.180,0.475,3.635
2,0,0.332,1.176,0.510,3.542
2,0,0.331,1.179,0.465,3.556
2,0,0.308,1.169,0.461,3.792
2,0,0.340,1.190,0.477,3.497
2,1,0.239,1.112,0.399,4.655
2,1,0.220,1.118,0.393,5.069
2,1,0.220,1.097,0.392,4.980
2,1,0.265,1.119,0.431,4.230
2,1,0.225,1.085,0.410,4.832
2,1,0.233,1.082,0.406,4.651
2,1,0.223,1.111,0.400,4.982
2,1,0.232,1.095,0.399,4.725
2,1,0.217,1.072,0.394,4.930
2,1,0.210,1.072,0.380,5.106
2,1,0.241,1.065,0.399,4.422
2,1,0.196,1.052,0.365,5.371
2,1,0.205,1.057,0.379,5.149
2,1,0.222,1.078,0.383,4.859
2,1,0.204,1.062,0.379,5.214
2,1,0.227,1.077,0.406,4.748
2,1,0.206,1.049,0.371,5.089
2,1,0.219,1.079,0.401,4.934
2,1,0.223,1.081,0.385,4.849
2,1,0.210,1.086,0.386,5.176
2,1,0.248,1.096,0.411,4.414
2,1,0.239,1.097,0.404,4.591
2,1,0.229,1.087,0.389,4.741
2,1,0.228,1.075,0.391,4.719
2,1,0.223,1.091,0.400,4.888
2,1,0.212,1.024,0.370,4.838
2,1,0.196,1.062,0.357,5.426
2,1,0.201,1.057,0.364,5.251
2,1,0.223,1.087,0.391,4.878
2,1,0.209,1.052,0.370,5.039
2,1,0.204,1.091,0.378,5.334
2,1,0.248,1.096,0.415,4.418
2,1,0.220,1.073,0.398,4.866
2,1,0.218,1.093,0.391,5.016
2,1,0.210,1.094,0.378,5.204
2,1,0.189,1.090,0.376,5.763
2,1,0.183,1.086,0.369,5.918
2,1,0.221,1.102,0.384,4.988
2,1,0.180,1.072,0.365,5.961
2,1,0.204,1.091,0.380,5.347
2,1,0.228,1.096,0.398,4.802
2,1,0.222,1.090,0.384,4.918
2,1,0.222,1.095,0.398,4.932
2,1,0.221,1.113,0.390,5.024
2,1,0.223,1.100,0.396,4.926
2,1,0.169,1.106,0.340,6.534
2,1,0.194,1.107,0.374,5.697
2,1,0.126,1.086,0.331,8.650
2,1,0.214,1.085,0.374,5.062
2,1,0.191,1.067,0.385,5.586
2,1,0.187,1.095,0.369,5.859
2,1,0.208,1.100,0.375,5.300
2,1,0.210,1.093,0.384,5.194
2,1,0.226,1.081,0.395,4.788
2,1,0.209,1.101,0.377,5.275
2,1,0.221,1.087,0.381,4.915
2,1,0.208,1.094,0.368,5.271
2,1,0.208,1.087,0.375,5.216
2,1,0.226,1.092,0.380,4.840
2,1,0.185,1.101,0.363,5.959
2,1,0.207,1.073,0.385,5.180
2,1,0.184,1.071,0.346,5.835
2,1,0.201,1.089,0.380,5.417
2,1,0.199,1.093,0.357,5.487
2,1,0.207,1.091,0.371,5.278
2,1,0.187,1.094,0.355,5.865
2,1,0.196,1.082,0.365,5.510
2,1,0.195,1.079,0.367,5.545
2,1,0.168,1.100,0.355,6.561
2,1,0.163,1.075,0.345,6.593
2,1,0.204,1.099,0.382,5.390
2,1,0.182,0.991,0.345,5.436
2,1,0.200,0.977,0.344,4.888
2,1,0.183,0.998,0.366,5.453
2,1,0.195,1.047,0.371,5.374
2,1,0.182,1.056,0.356,5.805
2,1,0.183,1.052,0.343,5.748
2,1,0.187,1.031,0.358,5.516
2,1,0.211,1.036,0.366,4.912
2,1,0.174,1.047,0.340,6.027
2,1,0.194,1.028,0.362,5.305
2,1,0.186,1.041,0.367,5.602
2,1,0.178,1.034,0.345,5.817
2,1,0.153,1.036,0.337,6.763
2,1,0.166,1.032,0.342,6.220
2,1,0.172,1.053,0.341,6.114
2,1,0.169,1.022,0.310,6.054
2,1,0.205,0.927,0.389,4.511
2,1,0.252,1.052,0.440,4.180
2,1,0.182,1.018,0.341,5.581
2,1,0.190,1.034,0.330,5.440
2,1,0.197,1.032,0.335,5.239
2,1,0.192,1.045,0.330,5.455
2,1,0.181,1.026,0.340,5.669
2,1,0.138,1.026,0.321,7.444
2,1,0.229,1.046,0.359,4.561
2,1,0.229,1.047,0.391,4.568
2,1,0.193,1.043,0.332,5.408
2,1,0.160,1.043,0.320,6.511
2,1,0.172,1.052,0.315,6.109
2,1,0.171,1.037,0.343,6.065
2,1,0.208,1.056,0.361,5.068
2,1,0.223,1.063,0.366,4.760
2,1,0.198,1.056,0.346,5.334
2,1,0.205,1.051,0.359,5.116
2,1,0.193,1.053,0.363,5.460
2,1,0.197,1.075,0.344,5.462
2,1,0.203,1.049,0.354,5.163
2,1,0.195,1.047,0.345,5.374
2,1,0.171,1.030,0.326,6.029
2,1,0.184,1.057,0.339,5.734
2,1,0.182,1.068,0.347,5.882
2,1,0.201,1.065,0.368,5.306
2,1,0.221,1.071,0.365,4.843
2,1,0.200,1.054,0.352,5.266
2,1,0.248,1.046,0.406,4.226
2,1,0.219,1.059,0.368,4.838
2,1,0.224,1.054,0.366,4.715
2,1,0.224,1.058,0.377,4.726
2,1,0.218,1.051,0.368,4.819
2,1,0.198,1.059,0.338,5.350
2,1,0.195,1.073,0.322,5.506
2,1,0.214,1.072,0.344,5.016
2,1,0.195,1.054,0.338,5.409
2,1,0.184,1.066,0.316,5.783
2,1,0.190,1.071,0.373,5.631
2,1,0.191,1.130,0.360,5.907
2,1,0.220,1.097,0.378,4.975
2,1,0.171,1.090,0.335,6.380
2,1,0.229,1.060,0.398,4.623
2,1,0.216,1.095,0.358,5.077
2,1,0.250,1.072,0.432,4.292
2,1,0.294,1.091,0.471,3.709
2,1,0.300,1.084,0.474,3.606
2,1,0.275,1.109,0.444,4.036
2,1,0.268,1.111,0.428,4.139
2,1,0.269,1.122,0.450,4.175
2,1,0.255,1.127,0.417,4.425
2,1,0.272,1.143,0.449,4.198
2,1,0.234,1.135,0.406,4.841
2,1,0.281,1.128,0.467,4.007
2,1,0.243,1.133,0.403,4.671
2,1,0.238,1.139,0.383,4.793
2,1,0.244,1.117,0.426,4.570
2,1,0.255,1.055,0.417,4.143
2,1,0.167,1.091,0.316,6.540
2,1,0.221,1.074,0.359,4.855
2,1,0.169,1.091,0.327,6.448
2,1,0.158,1.071,0.321,6.777
2,1,0.210,1.058,0.358,5.036
2,1,0.272,1.089,0.427,4.006
2,1,0.277,1.098,0.444,3.962
2,1,0.296,1.077,0.455,3.636
2,1,0.274,1.097,0.435,4.000
2,1,0.250,1.077,0.411,4.308
2,1,0.267,1.089,0.433,4.083
2,1,0.243,1.084,0.428,4.458
2,1,0.267,1.112,0.436,4.160
2,1,0.260,1.092,0.434,4.204
2,1,0.128,1.094,0.286,8.550
2,1,0.231,1.050,0.397,4.539
2,1,0.165,1.085,0.341,6.587
2,1,0.170,1.097,0.326,6.450
2,1,0.213,1.088,0.360,5.113
2,1,0.235,1.101,0.365,4.675
2,1,0.209,1.085,0.361,5.196
2,1,0.231,1.081,0.362,4.676
2,1,0.228,1.107,0.390,4.863
2,1,0.228,1.109,0.383,4.862
2,1,0.221,1.110,0.360,5.027
2,1,0.223,1.096,0.360,4.905
2,1,0.214,1.093,0.370,5.119
2,1,0.196,1.103,0.363,5.621
2,1,0.223,1.100,0.376,4.928
2,1,0.220,1.108,0.375,5.035
2,1,0.238,1.115,0.362,4.678
2,1,0.228,1.099,0.385,4.815
2,1,0.243,1.083,0.389,4.465
2,1,0.252,1.103,0.401,4.371
2,1,0.233,1.096,0.372,4.707
2,1,0.179,1.184,0.364,6.608
2,1,0.239,1.112,0.399,4.655
2,1,0.220,1.118,0.393,5.069
2,1,0.220,1.097,0.392,4.980
2,1,0.265,1.119,0.431,4.230
2,1,0.225,1.085,0.410,4.832
2,1,0.233,1.082,0.406,4.651
2,1,0.223,1.111,0.400,4.982
2,1,0.232,1.095,0.399,4.725
2,1,0.217,1.072,0.394,4.930
2,1,0.210,1.072,0.380,5.106
2,1,0.241,1.065,0.399,4.422
2,1,0.196,1.052,0.365,5.371
2,1,0.205,1.057,0.379,5.149
2,1,0.222,1.078,0.383,4.859
2,1,0.204,1.062,0.379,5.214
2,1,0.227,1.077,0.406,4.748
2,1,0.206,1.049,0.371,5.089
2,1,0.219,1.079,0.401,4.934
2,1,0.223,1.081,0.385,4.849
2,1,0.210,1.086,0.386,5.176
2,1,0.248,1.096,0.411,4.414
2,1,0.239,1.097,0.404,4.591
2,1,0.229,1.087,0.389,4.741
2,1,0.228,1.075,0.391,4.719
2,1,0.223,1.091,0.400,4.888
2,1,0.212,1.024,0.370,4.838
2,1,0.196,1.062,0.357,5.426
2,1,0.201,1.057,0.364,5.251
2,1,0.223,1.087,0.391,4.878
2,1,0.209,1.052,0.370,5.039
2,1,0.204,1.091,0.378,5.334
2,1,0.248,1.096,0.415,4.418
2,1,0.220,1.073,0.398,4.866
2,1,0.218,1.093,0.391,5.016
2,1,0.210,1.094,0.378,5.204
2,1,0.189,1.090,0.376,5.763
2,1,0.183,1.086,0.369,5.918
2,1,0.221,1.102,0.384,4.988
2,1,0.180,1.072,0.365,5.961
2,1,0.204,1.091,0.380,5.347
2,1,0.228,1.096,0.398,4.802
2,1,0.222,1.090,0.384,4.918
2,1,0.222,1.095,0.398,4.932
2,1,0.221,1.113,0.390,5.024
2,1,0.223,1.100,0.396,4.926
2,1,0.169,1.106,0.340,6.534
2,1,0.194,1.107,0.374,5.697
2,1,0.126,1.086,0.331,8.650
2,1,0.214,1.085,0.374,5.062
2,1,0.191,1.067,0.385,5.586
2,1,0.187,1.095,0.369,5.859
2,1,0.208,1.100,0.375,5.300
2,1,0.210,1.093,0.384,5.194
2,1,0.226,1.081,0.395,4.788
2,1,0.209,1.101,0.377,5.275
2,1,0.221,1.087,0.381,4.915
2,1,0.208,1.094,0.368,5.271
2,1,0.208,1.087,0.375,5.216
2,1,0.226,1.092,0.380,4.840
3,0,0.304,1.002,0.444,3.292
3,0,0.268,0.965,0.397,3.593
3,0,0.306,1.024,0.441,3.350
3,0,0.310,1.033,0.452,3.338
3,0,0.305,1.028,0.416,3.374
3,0,0.304,1.002,0.439,3.298
3,0,0.300,0.995,0.431,3.314
3,0,0.318,0.965,0.442,3.034
3,0,0.282,0.961,0.417,3.404
3,0,0.302,0.952,0.461,3.147
3,0,0.295,0.961,0.419,3.257
3,0,0.298,0.980,0.476,3.285
3,0,0.322,1.048,0.456,3.258
3,0,0.304,1.044,0.468,3.439
3,0,0.241,0.903,0.372,3.738
3,0,0.334,1.094,0.457,3.278
3,0,0.307,1.021,0.448,3.324
3,0,0.280,0.999,0.452,3.575
3,0,0.294,1.016,0.417,3.460
3,0,0.284,0.960,0.424,3.375
3,0,0.308,1.028,0.425,3.343
3,0,0.325,1.007,0.461,3.102
3,0,0.304,1.028,0.441,3.383
3,0,0.231,1.008,0.372,4.353
3,0,0.282,1.012,0.422,3.590
3,0,0.298,0.955,0.459,3.200
3,0,0.284,0.997,0.423,3.506
3,0,0.302,0.979,0.439,3.244
3,0,0.304,0.937,0.468,3.086
3,0,0.290,0.948,0.386,3.268
3,0,0.289,0.964,0.435,3.329
3,0,0.313,1.014,0.433,3.242
3,0,0.314,1.012,0.458,3.226
3,0,0.282,0.903,0.420,3.203
3,0,0.284,0.952,0.409,3.349
3,0,0.311,0.936,0.446,3.011
3,0,0.268,0.876,0.391,3.266
3,0,0.305,0.957,0.463,3.136
3,0,0.297,0.959,0.442,3.233
3,0,0.309,0.985,0.441,3.190
3,0,0.284,0.998,0.413,3.521
3,0,0.308,1.016,0.472,3.295
3,0,0.297,0.962,0.443,3.239
3,0,0.300,0.989,0.448,3.294
3,0,0.297,0.980,0.444,3.304
3,0,0.295,0.976,0.440,3.307
3,0,0.323,0.993,0.472,3.076
3,0,0.300,0.999,0.430,3.329
3,0,0.292,0.973,0.431,3.333
3,0,0.279,0.992,0.431,3.560
3,0,0.297,0.984,0.444,3.318
3,0,0.289,0.996,0.405,3.451
3,0,0.309,0.988,0.444,3.203
3,0,0.290,1.028,0.432,3.547
3,0,0.294,1.039,0.390,3.528
3,0,0.305,0.937,0.443,3.068
3,0,0.322,1.004,0.453,3.118
3,0,0.305,0.988,0.460,3.239
3,0,0.309,0.988,0.448,3.200
3,0,0.298,0.981,0.422,3.294
3,0,0.303,0.976,0.436,3.219
3,0,0.295,1.008,0.440,3.415
3,0,0.313,0.972,0.430,3.106
3,0,0.295,1.028,0.440,3.481
3,0,0.295,1.012,0.463,3.431
3,0,0.309,0.996,0.472,3.228
3,0,0.295,1.012,0.459,3.431
3,0,0.317,0.977,0.465,3.078
3,0,0.312,0.988,0.453,3.172
3,0,0.301,1.008,0.427,3.351
3,0,0.300,1.008,0.452,3.359
3,0,0.250,0.989,0.383,3.951
3,0,0.291,0.989,0.428,3.402
3,0,0.287,1.012,0.417,3.528
3,0,0.275,1.024,0.395,3.718
3,0,0.281,0.989,0.424,3.521
3,0,0.271,1.019,0.407,3.763
3,0,0.275,0.962,0.418,3.493
3,0,0.293,0.988,0.428,3.379
3,0,0.292,0.973,0.428,3.328
3,0,0.318,0.992,0.439,3.121
3,0,0.331,0.984,0.497,2.975
3,0,0.312,1.004,0.446,3.213
3,0,0.301,1.048,0.446,3.483
3,0,0.292,1.019,0.431,3.490
3,0,0.309,1.012,0.442,3.269
3,0,0.288,1.033,0.396,3.580
3,0,0.318,0.985,0.438,3.099
3,0,0.287,1.019,0.419,3.549
3,0,0.304,1.027,0.435,3.381
3,0,0.313,0.985,0.451,3.151
3,0,0.302,1.020,0.423,3.380
3,0,0.287,1.016,0.422,3.534
3,0,0.299,1.016,0.445,3.399
3,0,0.301,1.000,0.424,3.323
3,0,0.304,1.020,0.431,3.350
3,0,0.287,1.023,0.390,3.563
3,0,0.296,1.027,0.438,3.470
3,0,0.286,0.992,0.413,3.470
3,0,0.318,0.984,0.439,3.095
3,0,0.305,1.032,0.433,3.386
3,0,0.290,1.070,0.428,3.684
3,0,0.283,0.993,0.407,3.504
3,0,0.304,1.020,0.432,3.354
3,0,0.280,1.004,0.396,3.585
3,0,0.317,0.996,0.461,3.141
3,0,0.303,1.021,0.425,3.372
3,0,0.304,1.036,0.452,3.407
3,0,0.310,1.001,0.421,3.230
3,0,0.320,1.000,0.470,3.122
3,0,0.287,1.031,0.419,3.591
3,0,0.280,1.044,0.398,3.732
3,0,0.291,1.011,0.429,3.469
3,0,0.283,0.972,0.415,3.429
3,0,0.265,0.975,0.395,3.674
3,0,0.261,0.940,0.409,3.609
3,0,0.275,0.963,0.440,3.499
3,0,0.304,1.002,0.444,3.292
3,0,0.268,0.965,0.397,3.593
3,0,0.306,1.024,0.441,3.350
3,0,0.310,1.033,0.452,3.338
3,0,0.305,1.028,0.416,3.374
3,0,0.304,1.002,0.439,3.298
3,0,0.300,0.995,0.431,3.314
3,0,0.318,0.965,0.442,3.034
3,0,0.282,0.961,0.417,3.404
3,0,0.302,0.952,0.461,3.147
3,0,0.295,0.961,0.419,3.257
3,0,0.298,0.980,0.476,3.285
3,0,0.322,1.048,0.456,3.258
3,0,0.304,1.044,0.468,3.439
3,0,0.241,0.903,0.372,3.738
3,0,0.334,1.094,0.457,3.278
3,0,0.307,1.021,0.448,3.324
3,0,0.280,0.999,0.452,3.575
3,0,0.294,1.016,0.417,3.460
3,0,0.284,0.960,0.424,3.375
3,0,0.308,1.028,0.425,3.343
3,0,0.325,1.007,0.461,3.102
3,0,0.304,1.028,0.441,3.383
3,0,0.231,1.008,0.372,4.353
3,0,0.282,1.012,0.422,3.590
3,0,0.298,0.955,0.459,3.200
3,0,0.284,0.997,0.423,3.506
3,0,0.302,0.979,0.439,3.244
3,0,0.304,0.937,0.468,3.086
3,0,0.290,0.948,0.386,3.268
3,0,0.289,0.964,0.435,3.329
3,0,0.313,1.014,0.433,3.242
3,0,0.314,1.012,0.458,3.226
3,0,0.282,0.903,0.420,3.203
3,0,0.284,0.952,0.409,3.349
3,0,0.311,0.936,0.446,3.011
3,0,0.268,0.876,0.391,3.266
3,0,0.305,0.957,0.463,3.136
3,0,0.297,0.959,0.442,3.233
3,0,0.309,0.985,0.441,3.190
3,0,0.284,0.998,0.413,3.521
3,0,0.308,1.016,0.472,3.295
3,0,0.297,0.962,0.443,3.239
3,0,0.300,0.989,0.448,3.294
3,0,0.297,0.980,0.444,3.304
3,0,0.295,0.976,0.440,3.307
3,0,0.323,0.993,0.472,3.076
3,0,0.300,0.999,0.430,3.329
3,0,0.292,0.973,0.431,3.333
3,0,0.279,0.992,0.431,3.560
3,0,0.297,0.984,0.444,3.318
3,0,0.289,0.996,0.405,3.451
3,0,0.309,0.988,0.444,3.203
3,0,0.290,1.028,0.432,3.547
3,0,0.294,1.039,0.390,3.528
3,0,0.305,0.937,0.443,3.068
3,0,0.322,1.004,0.453,3.118
3,0,0.305,0.988,0.460,3.239
3,0,0.309,0.988,0.448,3.200
3,0,0.298,0.981,0.422,3.294
3,0,0.303,0.976,0.436,3.219
3,0,0.295,1.008,0.440,3.415
3,0,0.313,0.972,0.430,3.106
3,0,0.295,1.028,0.440,3.481
3,0,0.295,1.012,0.463,3.431
3,0,0.309,0.996,0.472,3.228
3,0,0.295,1.012,0.459,3.431
3,0,0.317,0.977,0.465,3.078
3,0,0.312,0.988,0.453,3.172
3,0,0.301,1.008,0.427,3.351
3,0,0.300,1.008,0.452,3.359
3,0,0.250,0.989,0.383,3.951
3,0,0.291,0.989,0.428,3.402
3,0,0.287,1.012,0.417,3.528
3,0,0.275,1.024,0.395,3.718
3,0,0.281,0.989,0.424,3.521
3,0,0.271,1.019,0.407,3.763
3,0,0.275,0.962,0.418,3.493
3,0,0.293,0.988,0.428,3.379
3,0,0.292,0.973,0.428,3.328
3,0,0.318,0.992,0.439,3.121
3,0,0.331,0.984,0.497,2.975
3,0,0.312,1.004,0.446,3.213
3,0,0.301,1.048,0.446,3.483
3,0,0.292,1.019,0.431,3.490
3,0,0.309,1.012,0.442,3.269
3,0,0.288,1.033,0.396,3.580
3,0,0.318,0.985,0.438,3.099
3,0,0.287,1.019,0.419,3.549
3,0,0.304,1.027,0.435,3.381
3,0,0.313,0.985,0.451,3.151
3,0,0.302,1.020,0.423,3.380
3,0,0.287,1.016,0.422,3.534
3,0,0.299,1.016,0.445,3.399
3,0,0.301,1.000,0.424,3.323
3,0,0.304,1.020,0.431,3.350
3,0,0.287,1.023,0.390,3.563
3,0,0.296,1.027,0.438,3.470
3,0,0.286,0.992,0.413,3.470
3,0,0.318,0.984,0.439,3.095
3,0,0.305,1.032,0.433,3.386
3,0,0.290,1.070,0.428,3.684
3,0,0.283,0.993,0.407,3.504
3,0,0.304,1.020,0.432,3.354
3,0,0.280,1.004,0.396,3.585
3,0,0.317,0.996,0.461,3.141
3,0,0.303,1.021,0.425,3.372
3,0,0.304,1.036,0.452,3.407
3,0,0.310,1.001,0.421,3.230
3,0,0.320,1.000,0.470,3.122
3,0,0.287,1.031,0.419,3.591
3,0,0.280,1.044,0.398,3.732
3,0,0.291,1.011,0.429,3.469
3,0,0.283,0.972,0.415,3.429
3,0,0.265,0.975,0.395,3.674
3,0,0.261,0.940,0.409,3.609
3,0,0.275,0.963,0.440,3.499
3,0,0.280,1.044,0.398,3.732
3,0,0.291,1.011,0.429,3.469
3,0,0.283,0.972,0.415,3.429
3,0,0.265,0.975,0.395,3.674
3,0,0.261,0.940,0.409,3.609
3,0,0.275,0.963,0.440,3.499
3,1,0.318,0.895,0.422,2.813
3,1,0.318,0.861,0.487,2.710
3,1,0.335,0.930,0.456,2.774
3,1,0.318,0.892,0.414,2.809
3,1,0.351,0.861,0.499,2.449
3,1,0.292,0.878,0.354,3.012
3,1,0.278,0.874,0.429,3.146
3,1,0.277,0.867,0.410,3.126
3,1,0.277,0.894,0.410,3.223
3,1,0.281,0.950,0.404,3.386
3,1,0.336,0.978,0.464,2.915
3,1,0.280,1.091,0.406,3.896
3,1,0.333,1.081,0.523,3.242
3,1,0.253,1.081,0.350,4.276
3,1,0.280,1.204,0.338,4.299
3,1,0.281,1.053,0.400,3.752
3,1,0.281,0.964,0.404,3.435
3,1,0.281,1.028,0.400,3.664
3,1,0.253,1.074,0.352,4.236
3,1,0.281,1.053,0.400,3.752
3,1,0.281,1.037,0.400,3.695
3,1,0.308,1.000,0.393,3.244
3,1,0.297,1.038,0.444,3.494
3,1,0.294,1.038,0.445,3.529
3,1,0.277,1.037,0.392,3.738
3,1,0.294,1.038,0.451,3.535
3,1,0.294,1.076,0.451,3.664
3,1,0.297,1.020,0.444,3.433
3,1,0.277,1.039,0.423,3.746
3,1,0.305,0.911,0.398,2.986
3,1,0.323,0.984,0.437,3.045
3,1,0.281,1.037,0.400,3.695
3,1,0.294,1.039,0.376,3.539
3,1,0.187,1.037,0.304,5.540
3,1,0.307,1.078,0.390,3.508
3,1,0.308,1.073,0.385,3.487
3,1,0.326,0.941,0.431,2.882
3,1,0.265,0.925,0.389,3.496
3,1,0.326,1.038,0.428,3.179
3,1,0.306,1.053,0.391,3.445
3,1,0.324,0.979,0.436,3.025
3,1,0.280,1.073,0.389,3.832
3,1,0.308,1.076,0.385,3.495
3,1,0.264,1.058,0.388,4.003
3,1,0.324,0.960,0.513,2.968
3,1,0.294,1.000,0.451,3.406
3,1,0.281,1.000,0.431,3.556
3,1,0.294,0.961,0.445,3.268
3,1,0.335,0.818,0.456,2.441
3,1,0.280,0.852,0.406,3.041
3,1,0.308,0.978,0.397,3.176
3,1,0.280,0.913,0.409,3.260
3,1,0.276,0.913,0.399,3.307
3,1,0.277,0.922,0.410,3.324
3,1,0.281,0.978,0.400,3.485
3,1,0.300,0.924,0.364,3.081
3,1,0.239,0.978,0.320,4.099
3,1,0.297,0.956,0.447,3.224
3,1,0.309,0.960,0.460,3.109
3,1,0.310,0.896,0.455,2.889
3,1,0.337,0.898,0.386,2.661
3,1,0.283,0.919,0.335,3.251
3,1,0.310,0.956,0.390,3.083
3,1,0.308,0.950,0.461,3.086
3,1,0.337,0.978,0.386,2.898
3,1,0.300,0.996,0.364,3.320
3,1,0.277,0.972,0.410,3.506
3,1,0.229,1.092,0.286,4.769
3,1,0.297,1.114,0.444,3.751
3,1,0.239,1.122,0.389,4.704
3,1,0.281,1.111,0.346,3.959
3,1,0.333,1.047,0.533,3.146
3,1,0.281,0.978,0.400,3.488
3,1,0.278,1.030,0.415,3.708
3,1,0.280,1.078,0.406,3.850
3,1,0.266,1.044,0.368,3.927
3,1,0.318,1.020,0.414,3.203
3,1,0.274,1.035,0.380,3.774
3,1,0.289,0.990,0.350,3.421
3,1,0.315,1.154,0.488,3.658
3,1,0.370,1.224,0.544,3.311
3,1,0.266,1.150,0.366,4.328
3,1,0.289,1.168,0.437,4.036
3,1,0.308,1.214,0.393,3.937
3,1,0.281,1.227,0.400,4.372
3,1,0.263,1.143,0.442,4.344
3,1,0.280,1.162,0.406,4.150
3,1,0.237,1.143,0.398,4.826
3,1,0.281,1.172,0.400,4.178
3,1,0.294,1.128,0.359,3.833
3,1,0.280,1.159,0.406,4.139
3,1,0.266,1.128,0.368,4.244
3,1,0.268,1.133,0.371,4.227
3,1,0.281,1.101,0.404,3.925
3,1,0.336,1.159,0.464,3.454
3,1,0.266,1.180,0.368,4.442
3,1,0.318,1.130,0.417,3.558
3,1,0.265,1.159,0.371,4.369
3,1,0.263,1.143,0.442,4.344
3,1,0.226,1.205,0.361,5.339
3,1,0.275,1.167,0.460,4.243
3,1,0.318,1.068,0.424,3.358
3,1,0.226,1.150,0.361,5.098
3,1,0.318,1.136,0.424,3.573
3,1,0.315,1.215,0.488,3.854
3,1,0.315,1.150,0.488,3.647
3,1,0.266,1.130,0.368,4.251
3,1,0.318,1.150,0.424,3.617
3,1,0.266,1.106,0.366,4.161
3,1,0.292,1.128,0.425,3.867
3,1,0.318,1.150,0.414,3.622
3,1,0.318,1.066,0.414,3.358
3,1,0.268,1.128,0.365,4.203
3,1,0.320,1.106,0.413,3.459
3,1,0.266,1.144,0.368,4.304
3,1,0.266,1.106,0.368,4.161
3,1,0.266,1.106,0.366,4.161
3,1,0.318,1.084,0.417,3.414
3,1,0.250,1.106,0.411,4.429
3,1,0.346,1.014,0.485,2.934
3,1,0.266,1.101,0.368,4.143
3,1,0.265,1.106,0.372,4.166
3,1,0.320,1.053,0.413,3.292
3,1,0.266,1.144,0.366,4.306
3,1,0.250,1.091,0.406,4.365
3,1,0.291,1.028,0.417,3.529
3,1,0.235,1.126,0.406,4.795
3,1,0.176,1.111,0.248,6.322
3,1,0.320,1.105,0.413,3.457
3,1,0.265,1.013,0.370,3.818
3,1,0.280,1.207,0.406,4.308
3,1,0.268,1.101,0.369,4.109
3,1,0.268,1.111,0.365,4.139
3,1,0.315,1.068,0.488,3.386
3,1,0.277,1.150,0.492,4.147
3,1,0.253,1.188,0.417,4.699
3,1,0.268,1.144,0.369,4.268
3,1,0.275,1.081,0.460,3.933
3,1,0.333,1.101,0.465,3.302
3,1,0.265,1.184,0.372,4.461
3,1,0.281,1.168,0.400,4.164
3,1,0.283,1.143,0.331,4.035
3,1,0.266,1.205,0.368,4.533
3,1,0.335,1.206,0.452,3.599
3,1,0.266,1.144,0.376,4.304
3,1,0.214,1.106,0.329,5.173
3,1,0.265,1.136,0.372,4.281
3,1,0.206,1.106,0.355,5.371
3,1,0.194,1.122,0.320,5.768
3,1,0.268,1.101,0.365,4.103
3,1,0.268,1.136,0.365,4.233
3,1,0.265,1.080,0.431,4.068
3,1,0.253,1.071,0.349,4.233
3,1,0.281,1.152,0.404,4.108
3,1,0.308,1.182,0.393,3.835
3,1,0.281,1.053,0.400,3.753
3,1,0.305,1.089,0.388,3.570
3,1,0.278,1.092,0.403,3.933
3,1,0.316,1.133,0.496,3.587
3,1,0.211,1.149,0.329,5.458
3,1,0.292,1.111,0.367,3.803
3,1,0.253,1.195,0.350,4.730
3,1,0.266,1.090,0.376,4.102
3,1,0.239,1.125,0.320,4.705
3,1,0.263,1.128,0.442,4.286
3,1,0.266,1.128,0.368,4.244
3,1,0.214,1.211,0.329,5.666
3,1,0.266,1.091,0.368,4.106
3,1,0.266,1.105,0.368,4.159
3,1,0.318,1.025,0.414,3.229
3,1,0.214,1.040,0.323,4.862
3,1,0.167,1.028,0.328,6.166
3,1,0.320,1.081,0.413,3.383
3,1,0.294,1.101,0.424,3.747
3,1,0.277,1.087,0.492,3.919
3,1,0.300,1.068,0.449,3.563
3,1,0.315,1.084,0.489,3.438
3,1,0.265,1.053,0.370,3.966
3,1,0.300,1.152,0.449,3.844
3,1,0.346,1.064,0.481,3.079
3,1,0.302,1.106,0.381,3.665
3,1,0.336,1.144,0.443,3.408
3,1,0.266,1.143,0.368,4.301
3,1,0.268,1.128,0.369,4.209
3,1,0.226,1.256,0.363,5.568
3,1,0.320,1.106,0.354,3.459
3,1,0.292,1.167,0.422,4.000
3,1,0.318,1.159,0.417,3.651
3,1,0.229,1.205,0.360,5.259
3,1,0.280,1.253,0.406,4.475
3,1,0.214,1.214,0.328,5.678
3,1,0.240,1.214,0.320,5.056
3,1,0.292,1.215,0.367,4.161
3,1,0.308,1.190,0.387,3.865
3,1,0.266,1.215,0.368,4.573
