Respondent,Y,EAR,MAR,Circularity,MOE
7,0,0.251,0.904,0.415,3.609
7,0,0.283,0.968,0.466,3.426
7,0,0.244,0.98,0.425,4.016
7,0,0.282,0.965,0.426,3.424
7,0,0.257,0.966,0.407,3.763
7,0,0.263,1,0.423,3.805
7,0,0.19,0.962,0.393,5.048
7,0,0.25,1.003,0.402,4.008
7,0,0.251,0.958,0.427,3.821
7,0,0.25,0.983,0.388,3.931
7,0,0.231,0.986,0.386,4.275
7,0,0.263,0.965,0.425,3.673
7,0,0.224,0.983,0.386,4.384
7,0,0.218,1.018,0.41,4.679
7,0,0.218,0.979,0.368,4.498
7,0,0.198,1,0.372,5.053
7,0,0.206,0.982,0.413,4.766
7,0,0.243,0.983,0.427,4.041
7,0,0.23,0.966,0.405,4.191
7,0,0.237,1.003,0.408,4.225
7,0,0.224,0.986,0.386,4.399
7,0,0.219,0.986,0.368,4.508
7,0,0.224,0.965,0.386,4.306
7,0,0.238,0.983,0.451,4.13
7,0,0.23,0.986,0.404,4.291
7,0,0.23,0.965,0.405,4.191
7,0,0.224,1,0.386,4.47
7,0,0.224,0.982,0.386,4.384
7,0,0.237,1.018,0.382,4.291
7,0,0.237,0.965,0.408,4.068
7,0,0.237,0.94,0.408,3.957
7,0,0.218,0.979,0.369,4.48
7,0,0.237,1.029,0.408,4.332
7,0,0.237,1.018,0.382,4.289
7,0,0.171,1.048,0.315,6.11
7,0,0.243,1.011,0.357,4.164
7,0,0.225,0.997,0.387,4.431
7,0,0.237,1.036,0.406,4.369
7,0,0.231,1.034,0.452,4.484
7,0,0.199,1.018,0.371,5.129
7,0,0.23,1.032,0.404,4.492
7,0,0.211,0.996,0.39,4.721
7,0,0.224,1,0.384,4.462
7,0,0.225,1.018,0.387,4.526
7,0,0.224,1.029,0.386,4.59
7,0,0.25,0.99,0.402,3.962
7,0,0.25,1.011,0.401,4.048
7,0,0.238,0.993,0.406,4.179
7,0,0.264,1.011,0.466,3.833
7,0,0.238,1.029,0.45,4.33
7,0,0.257,1.011,0.421,3.934
7,0,0.257,1.014,0.421,3.945
7,0,0.251,1.011,0.403,4.026
7,0,0.277,1.047,0.461,3.777
7,0,0.25,1.014,0.401,4.058
7,0,0.25,1.044,0.402,4.172
7,0,0.237,1.033,0.406,4.361
7,0,0.25,1.048,0.401,4.184
7,0,0.264,1.026,0.425,3.89
7,0,0.251,1.007,0.443,4.02
7,0,0.251,0.99,0.445,3.949
7,0,0.237,1.011,0.406,4.263
7,0,0.224,1.026,0.385,4.585
7,0,0.238,1.011,0.407,4.25
7,0,0.237,1.06,0.424,4.476
7,0,0.152,1.014,0.343,6.683
7,0,0.194,1.007,0.399,5.187
7,0,0.213,0.983,0.409,4.622
7,0,0.207,1.014,0.391,4.89
7,0,0.225,1.007,0.405,4.468
7,0,0.213,1.032,0.41,4.85
7,0,0.233,1.016,0.406,4.36
7,0,0.184,1.029,0.353,5.58
7,0,0.231,1.052,0.403,4.554
7,0,0.213,1.014,0.411,4.752
7,0,0.208,1.073,0.391,5.158
7,0,0.238,1.029,0.425,4.333
7,0,0.25,1.034,0.442,4.135
7,0,0.224,1.012,0.382,4.516
7,0,0.231,1.055,0.361,4.569
7,0,0.23,1.02,0.402,4.439
7,0,0.213,1.072,0.411,5.023
7,0,0.231,1.038,0.363,4.498
7,0,0.206,1.052,0.351,5.103
7,0,0.232,1.001,0.406,4.322
7,0,0.237,0.986,0.381,4.16
7,0,0.221,1.051,0.409,4.764
7,0,0.237,1.016,0.425,4.288
7,0,0.225,1.038,0.385,4.624
7,0,0.229,1.047,0.402,4.568
7,0,0.244,1.037,0.424,4.245
7,0,0.225,1.038,0.429,4.624
7,0,0.25,1.012,0.4,4.047
7,0,0.25,1.034,0.4,4.138
7,0,0.237,1.038,0.38,4.382
7,0,0.238,1.02,0.451,4.287
7,0,0.224,1.058,0.382,4.725
7,0,0.225,1.058,0.385,4.714
7,0,0.238,1.034,0.45,4.351
7,0,0.251,1.054,0.445,4.206
7,0,0.257,1.038,0.464,4.045
7,0,0.25,0.98,0.443,3.919
7,0,0.251,1.034,0.446,4.126
7,0,0.185,1.02,0.354,5.513
7,0,0.206,1.036,0.394,5.028
7,0,0.218,1.017,0.367,4.662
7,0,0.216,1.055,0.385,4.875
7,0,0.212,1.014,0.368,4.794
7,0,0.186,1.05,0.356,5.658
7,0,0.224,1.05,0.385,4.693
7,0,0.199,1.036,0.369,5.219
7,0,0.227,1.072,0.429,4.729
7,0,0.225,1.036,0.385,4.614
7,0,0.238,1.032,0.426,4.343
7,0,0.233,1.054,0.451,4.529
7,0,0.18,1.036,0.338,5.746
7,0,0.184,1.018,0.354,5.531
7,0,0.218,1.018,0.368,4.67
7,0,0.19,1.029,0.374,5.404
7,0,0.212,1.018,0.368,4.815
7,0,0.211,1.036,0.367,4.911
7,0,0.236,1.036,0.38,4.386
7,0,0.223,1.054,0.384,4.723
7,0,0.19,1.018,0.42,5.36
7,0,0.237,1.03,0.425,4.344
7,0,0.218,1.02,0.367,4.68
7,0,0.244,1.032,0.424,4.226
7,0,0.25,0.982,0.442,3.929
7,0,0.244,0.983,0.445,4.031
7,0,0.238,1.034,0.45,4.353
7,0,0.237,1.018,0.425,4.296
7,0,0.217,1.036,0.386,4.771
7,0,0.211,1.016,0.367,4.816
7,0,0.211,1.032,0.387,4.891
7,0,0.219,1.029,0.41,4.704
7,0,0.227,1.014,0.429,4.474
7,0,0.212,1.012,0.368,4.784
7,0,0.243,1.04,0.445,4.273
7,0,0.219,1.036,0.41,4.737
7,0,0.211,1.016,0.365,4.816
7,0,0.198,0.984,0.37,4.969
7,0,0.264,1.016,0.467,3.847
7,0,0.269,0.998,0.4,3.713
7,0,0.21,1,0.367,4.76
7,0,0.19,1.034,0.372,5.443
7,0,0.206,0.998,0.351,4.843
7,0,0.206,1.037,0.349,5.041
7,0,0.211,1.016,0.412,4.816
7,0,0.206,1.02,0.35,4.961
7,0,0.211,1.037,0.367,4.92
7,0,0.198,1.053,0.37,5.32
7,0,0.193,1.039,0.354,5.396
7,0,0.212,1.006,0.368,4.757
7,0,0.188,0.985,0.4,5.247
7,0,0.232,1.004,0.406,4.337
7,0,0.142,1.014,0.314,7.132
7,0,0.239,1.012,0.421,4.235
7,0,0.252,1.009,0.443,4.005
7,0,0.249,1.032,0.4,4.14
7,0,0.218,1.034,0.388,4.738
7,0,0.211,1.053,0.365,4.99
7,0,0.224,1.044,0.426,4.661
7,0,0.256,1.014,0.419,3.955
7,0,0.236,1.027,0.38,4.347
7,0,0.256,1.048,0.419,4.088
7,0,0.21,1.011,0.365,4.812
7,0,0.237,1.014,0.381,4.277
7,0,0.23,1.046,0.363,4.542
7,0,0.224,1.018,0.385,4.552
7,0,0.251,1.055,0.446,4.204
7,0,0.244,0.998,0.425,4.099
7,0,0.244,1.018,0.426,4.169
7,0,0.232,1.018,0.406,4.399
7,0,0.224,1.059,0.429,4.729
7,0,0.218,1.011,0.367,4.639
7,0,0.225,1.058,0.385,4.71
7,0,0.244,1.018,0.382,4.18
7,0,0.251,1.018,0.4,4.064
7,0,0.238,0.983,0.447,4.137
7,1,0.175,1.054,0.336,6.013
7,1,0.222,1.023,0.38,4.605
7,1,0.175,1,0.305,5.73
7,1,0.181,1.009,0.307,5.578
7,1,0.206,1.023,0.368,4.957
7,1,0.196,1.004,0.352,5.131
7,1,0.161,1.045,0.294,6.491
7,1,0.178,1.016,0.317,5.696
7,1,0.183,0.961,0.331,5.265
7,1,0.201,0.963,0.33,4.786
7,1,0.175,0.93,0.304,5.308
7,1,0.223,0.999,0.345,4.487
7,1,0.16,0.982,0.351,6.128
7,1,0.195,0.98,0.339,5.029
7,1,0.163,1.032,0.318,6.315
7,1,0.187,1.019,0.31,5.458
7,1,0.174,0.974,0.329,5.59
7,1,0.175,1,0.331,5.718
7,1,0.186,0.974,0.346,5.235
7,1,0.136,0.984,0.272,7.227
7,1,0.159,0.98,0.316,6.168
7,1,0.148,1.02,0.303,6.877
7,1,0.151,0.969,0.32,6.42
7,1,0.174,1.003,0.336,5.771
7,1,0.198,1.012,0.308,5.123
7,1,0.152,0.987,0.32,6.504
7,1,0.19,0.989,0.362,5.193
7,1,0.163,0.986,0.296,6.03
7,1,0.164,1.006,0.295,6.148
7,1,0.198,1.038,0.328,5.251
7,1,0.184,0.971,0.368,5.293
7,1,0.186,0.98,0.343,5.276
7,1,0.196,1,0.358,5.11
7,1,0.167,0.967,0.316,5.803
7,1,0.191,1,0.341,5.246
7,1,0.238,1.003,0.392,4.215
7,1,0.285,1.035,0.414,3.631
7,1,0.33,0.993,0.487,3.007
7,1,0.307,0.987,0.467,3.213
7,1,0.234,0.987,0.364,4.211
7,1,0.205,0.954,0.345,4.662
7,1,0.28,0.969,0.411,3.465
7,1,0.284,1,0.452,3.52
7,1,0.267,1,0.451,3.739
7,1,0.25,1.016,0.412,4.065
7,1,0.268,0.987,0.413,3.683
7,1,0.256,0.969,0.393,3.788
7,1,0.256,1.035,0.429,4.044
7,1,0.239,0.969,0.416,4.062
7,1,0.209,1.016,0.361,4.854
7,1,0.209,1.019,0.361,4.868
7,1,0.179,1.022,0.346,5.723
7,1,0.209,1,0.361,4.783
7,1,0.19,1.052,0.361,5.526
7,1,0.186,1.035,0.346,5.566
7,1,0.156,1.019,0.335,6.552
7,1,0.221,1.003,0.395,4.528
7,1,0.186,1.035,0.347,5.566
7,1,0.209,1.051,0.361,5.023
7,1,0.221,1.018,0.379,4.61
7,1,0.209,1.033,0.361,4.934
7,1,0.205,1.016,0.382,4.951
7,1,0.232,1.022,0.414,4.396
7,1,0.233,1.035,0.413,4.449
7,1,0.267,1.033,0.413,3.873
7,1,0.262,1.016,0.433,3.88
7,1,0.205,1.048,0.382,5.126
7,1,0.273,1.016,0.43,3.724
7,1,0.296,1.016,0.446,3.434
7,1,0.273,1.002,0.43,3.676
7,1,0.164,1.016,0.325,6.201
7,1,0.227,1.038,0.396,4.568
7,1,0.261,1.081,0.408,4.138
7,1,0.256,1.04,0.394,4.067
7,1,0.25,1,0.412,4
7,1,0.244,1.016,0.396,4.155
7,1,0.25,1,0.412,4
7,1,0.239,1.032,0.381,4.324
7,1,0.21,1.021,0.36,4.865
7,1,0.176,1.022,0.388,5.807
7,1,0.228,0.988,0.397,4.336
7,1,0.209,0.978,0.361,4.672
7,1,0.202,1.038,0.342,5.131
7,1,0.245,1.052,0.395,4.297
7,1,0.203,1.022,0.379,5.033
7,1,0.191,1.014,0.362,5.31
7,1,0.187,1.034,0.367,5.54
7,1,0.182,0.986,0.322,5.404
7,1,0.203,1.027,0.359,5.06
7,1,0.191,1.045,0.362,5.459
7,1,0.208,1.022,0.417,4.908
7,1,0.18,1.038,0.387,5.777
7,1,0.18,1.03,0.346,5.733
7,1,0.179,1.011,0.346,5.642
7,1,0.199,1.027,0.382,5.163
7,1,0.202,1.026,0.358,5.083
7,1,0.191,1.004,0.402,5.242
7,1,0.187,1.05,0.367,5.614
7,1,0.156,1.057,0.335,6.769
7,1,0.186,1.023,0.346,5.489
7,1,0.199,1.023,0.382,5.15
7,1,0.176,1.023,0.369,5.83
7,1,0.187,1.043,0.385,5.579
7,1,0.21,1.019,0.398,4.85
7,1,0.186,1.039,0.328,5.574
7,1,0.191,1.004,0.384,5.243
7,1,0.204,1.03,0.399,5.062
7,1,0.164,1.034,0.355,6.315
7,1,0.182,1.047,0.35,5.758
7,1,0.186,1.034,0.328,5.572
7,1,0.209,1.05,0.34,5.03
7,1,0.176,1.039,0.37,5.918
7,1,0.164,1,0.357,6.107
7,1,0.194,1.062,0.365,5.474
7,1,0.163,1.03,0.318,6.312
7,1,0.166,1.049,0.357,6.316
7,1,0.198,1.046,0.343,5.288
7,1,0.176,1.015,0.37,5.782
7,1,0.186,1.05,0.328,5.636
7,1,0.191,1.079,0.343,5.633
7,1,0.18,1.05,0.33,5.843
7,1,0.175,1.031,0.331,5.902
7,1,0.191,1.07,0.343,5.608
7,1,0.198,1.046,0.343,5.287
7,1,0.203,1.015,0.34,5.011
7,1,0.179,1.047,0.346,5.856
7,1,0.191,1.05,0.384,5.485
7,1,0.191,1.031,0.384,5.387
7,1,0.203,1,0.358,4.938
7,1,0.179,1.031,0.345,5.762
7,1,0.179,1.015,0.346,5.678
7,1,0.198,1.031,0.344,5.203
7,1,0.191,1.077,0.343,5.647
7,1,0.179,1.005,0.329,5.601
7,1,0.163,1.025,0.309,6.284
7,1,0.184,1.096,0.345,5.965
7,1,0.187,1.04,0.328,5.568
7,1,0.196,1.044,0.358,5.336
7,1,0.172,1.044,0.347,6.084
7,1,0.183,1.046,0.322,5.707
7,1,0.191,1.06,0.343,5.547
7,1,0.19,1.055,0.342,5.544
7,1,0.191,1.052,0.343,5.516
7,1,0.184,1.076,0.361,5.858
7,1,0.179,1.077,0.329,6.035
7,1,0.19,1.092,0.343,5.737
7,1,0.191,1.057,0.343,5.532
7,1,0.191,1.077,0.343,5.634
7,1,0.203,1.072,0.397,5.283
7,1,0.203,1.056,0.379,5.207
7,1,0.203,1.093,0.339,5.39
7,1,0.202,1.088,0.378,5.377
7,1,0.191,1.093,0.383,5.717
7,1,0.17,1.073,0.346,6.297
7,1,0.202,1.073,0.339,5.301
7,1,0.167,1.073,0.33,6.416
7,1,0.171,1.089,0.336,6.375
7,1,0.186,1,0.346,5.379
7,1,0.175,1.052,0.331,6.019
7,1,0.179,1.018,0.346,5.691
7,1,0.155,1.055,0.334,6.788
7,1,0.155,1.002,0.294,6.483
7,1,0.196,1.022,0.36,5.223
7,1,0.131,1.012,0.318,7.709
7,1,0.144,1.017,0.32,7.057
7,1,0.167,1.048,0.329,6.275
7,1,0.159,1.032,0.348,6.507
7,1,0.191,1.019,0.362,5.332
7,1,0.155,1.048,0.335,6.743
7,1,0.151,1.027,0.318,6.802
7,1,0.167,0.962,0.311,5.773
7,1,0.193,1.042,0.366,5.397
7,1,0.217,0.989,0.363,4.567
7,1,0.239,1.007,0.416,4.22
7,1,0.204,1.025,0.403,5.014
7,1,0.209,1.026,0.361,4.901
7,1,0.278,1.039,0.433,3.743
7,1,0.187,1.052,0.385,5.634
7,1,0.211,1.021,0.384,4.835
7,1,0.227,1.054,0.396,4.636
7,1,0.233,1.037,0.376,4.46
7,1,0.267,1.077,0.414,4.027
7,1,0.153,1.041,0.36,6.814
7,1,0.168,1.01,0.333,6.015
7,1,0.226,0.975,0.372,4.322
7,1,0.16,1.022,0.34,6.387
7,1,0.187,1.083,0.367,5.788
7,1,0.185,1.027,0.39,5.563
7,1,0.233,1.049,0.414,4.495
7,1,0.21,1.045,0.379,4.975
7,1,0.183,1.017,0.369,5.555
7,1,0.182,0.998,0.332,5.493
7,1,0.21,0.997,0.399,4.756
7,1,0.202,0.979,0.34,4.848
7,1,0.209,0.99,0.34,4.74
7,1,0.197,1.019,0.343,5.16
7,1,0.183,1,0.352,5.47
7,1,0.205,1.019,0.363,4.962
7,1,0.204,0.979,0.326,4.786
7,1,0.209,0.997,0.34,4.767
7,1,0.206,1.004,0.383,4.884
7,1,0.209,1.012,0.361,4.842
7,1,0.197,0.955,0.344,4.838
7,1,0.194,0.985,0.366,5.07
7,1,0.206,0.965,0.383,4.689
7,1,0.186,1.006,0.347,5.406
7,1,0.179,1.026,0.328,5.736
7,1,0.167,0.969,0.379,5.797
7,1,0.171,1.021,0.338,5.972
7,1,0.186,1.028,0.374,5.521
7,1,0.207,1.064,0.362,5.134
7,1,0.235,1.063,0.431,4.526
7,1,0.227,1.059,0.375,4.669
7,1,0.218,1.048,0.417,4.798
7,1,0.178,1.084,0.373,6.072
7,1,0.205,1.061,0.363,5.167
7,1,0.205,1.049,0.362,5.116
7,1,0.227,1.043,0.412,4.587
7,1,0.25,1.06,0.389,4.241
7,1,0.223,1.057,0.36,4.744
7,1,0.245,1.088,0.409,4.442
7,1,0.205,1.043,0.362,5.088
7,1,0.233,1.047,0.391,4.492
7,1,0.205,1.07,0.363,5.213
7,1,0.217,1.047,0.36,4.835
7,1,0.227,1.049,0.374,4.625
7,1,0.233,1.066,0.391,4.583
7,1,0.217,1.031,0.359,4.761
7,1,0.216,1.079,0.359,4.992
7,1,0.221,1.045,0.374,4.726
7,1,0.204,1.03,0.362,5.039
7,1,0.221,1.043,0.374,4.714
7,1,0.21,1.066,0.377,5.083
7,1,0.205,1.063,0.363,5.179
7,1,0.21,1.033,0.377,4.929
7,1,0.221,1.078,0.374,4.875
7,1,0.25,1.073,0.411,4.293
7,1,0.201,1.049,0.348,5.224
7,1,0.228,1.018,0.414,4.462
7,1,0.234,1.064,0.377,4.553
8,0,0.321,1.111,0.494,3.46
8,0,0.304,1.134,0.478,3.735
8,0,0.297,1.089,0.45,3.661
8,0,0.293,1.12,0.461,3.824
8,0,0.31,1.098,0.492,3.547
8,0,0.315,1.074,0.463,3.407
8,0,0.319,1.088,0.46,3.408
8,0,0.307,1.09,0.471,3.55
8,0,0.33,1.095,0.498,3.322
8,0,0.326,1.05,0.477,3.225
8,0,0.321,1.073,0.485,3.345
8,0,0.31,1.097,0.454,3.536
8,0,0.278,1.08,0.435,3.892
8,0,0.345,1.038,0.508,3.009
8,0,0.326,1.078,0.49,3.303
8,0,0.284,1.074,0.433,3.777
8,0,0.299,1.065,0.44,3.559
8,0,0.294,1.07,0.44,3.634
8,0,0.144,1.109,0.358,7.728
8,0,0.264,0.881,0.39,3.331
8,0,0.27,1.112,0.429,4.114
8,0,0.266,1.114,0.43,4.194
8,0,0.314,1.116,0.452,3.555
8,0,0.232,1.101,0.411,4.742
8,0,0.279,1.079,0.448,3.862
8,0,0.284,1.069,0.441,3.761
8,0,0.32,1.045,0.477,3.264
8,0,0.289,1.072,0.442,3.707
8,0,0.312,1.077,0.473,3.451
8,0,0.292,1.064,0.46,3.65
8,0,0.26,1.082,0.427,4.154
8,0,0.295,1.079,0.449,3.658
8,0,0.294,1.044,0.438,3.544
8,0,0.284,1.067,0.465,3.76
8,0,0.261,1.062,0.45,4.066
8,0,0.188,1.079,0.39,5.743
8,0,0.324,1.073,0.486,3.316
8,0,0.324,1.126,0.49,3.476
8,0,0.366,1.138,0.525,3.109
8,0,0.368,1.131,0.528,3.076
8,0,0.359,1.127,0.528,3.139
8,0,0.326,1.164,0.492,3.571
8,0,0.379,1.149,0.531,3.031
8,0,0.36,1.143,0.525,3.177
8,0,0.326,1.154,0.51,3.546
8,0,0.33,1.132,0.499,3.43
8,0,0.347,1.143,0.511,3.293
8,0,0.355,1.109,0.506,3.122
8,0,0.354,1.068,0.5,3.018
8,0,0.232,1.098,0.407,4.731
8,0,0.329,1.06,0.473,3.224
8,0,0.341,1.065,0.48,3.12
8,0,0.328,1.074,0.47,3.277
8,0,0.323,1.097,0.488,3.399
8,0,0.309,1.125,0.486,3.64
8,0,0.311,1.101,0.479,3.538
8,0,0.332,1.08,0.48,3.255
8,0,0.293,1.096,0.462,3.736
8,0,0.312,1.126,0.473,3.609
8,0,0.315,1.112,0.464,3.532
8,0,0.315,1.108,0.482,3.514
8,0,0.301,1.102,0.481,3.66
8,0,0.297,1.128,0.431,3.792
8,0,0.302,1.092,0.447,3.615
8,0,0.296,1.107,0.44,3.742
8,0,0.303,1.08,0.459,3.558
8,0,0.298,1.081,0.438,3.627
8,0,0.289,1.074,0.44,3.716
8,0,0.307,1.064,0.464,3.465
8,0,0.295,1.069,0.446,3.629
8,0,0.289,1.083,0.46,3.747
8,0,0.288,1.062,0.444,3.69
8,0,0.294,1.077,0.446,3.666
8,0,0.286,1.075,0.452,3.754
8,0,0.196,1.07,0.39,5.461
8,0,0.283,1.079,0.43,3.814
8,0,0.3,1.076,0.455,3.591
8,0,0.31,1.055,0.463,3.401
8,0,0.281,1.069,0.436,3.806
8,0,0.275,1.074,0.433,3.912
8,0,0.319,1.076,0.465,3.371
8,0,0.303,1.071,0.45,3.537
8,0,0.307,1.077,0.464,3.513
8,0,0.26,1.045,0.411,4.017
8,0,0.207,1.083,0.41,5.242
8,0,0.205,1.083,0.379,5.27
8,0,0.321,1.104,0.497,3.44
8,0,0.249,1.098,0.427,4.416
8,0,0.369,1.13,0.526,3.066
8,0,0.28,1.145,0.447,4.084
8,0,0.32,1.095,0.489,3.425
8,0,0.3,1.098,0.457,3.658
8,0,0.289,1.091,0.445,3.777
8,0,0.286,1.062,0.432,3.714
8,0,0.278,1.055,0.443,3.799
8,0,0.282,1.054,0.439,3.733
8,0,0.232,1.077,0.43,4.642
8,0,0.289,1.048,0.457,3.623
8,0,0.284,1.058,0.438,3.719
8,0,0.286,1.114,0.449,3.902
8,0,0.305,1.103,0.464,3.615
8,0,0.302,1.092,0.461,3.62
8,0,0.316,1.034,0.475,3.273
8,0,0.251,1.033,0.414,4.111
8,0,0.318,1.051,0.504,3.304
8,0,0.236,1.092,0.419,4.625
8,0,0.308,1.052,0.476,3.411
8,0,0.275,1.077,0.46,3.917
8,0,0.288,1.07,0.457,3.714
8,0,0.312,1.045,0.483,3.351
8,0,0.227,1.085,0.391,4.784
8,0,0.301,1.084,0.442,3.606
8,0,0.332,1.065,0.49,3.211
8,0,0.269,1.018,0.416,3.788
8,0,0.255,1.03,0.406,4.034
8,0,0.253,1.064,0.428,4.202
8,0,0.31,1.026,0.476,3.312
8,0,0.318,1.021,0.472,3.21
8,0,0.227,1.017,0.395,4.476
8,0,0.229,1.01,0.396,4.401
8,0,0.234,1.051,0.415,4.498
8,0,0.203,1.057,0.385,5.213
8,0,0.355,1.044,0.519,2.944
8,0,0.234,1.018,0.418,4.351
8,0,0.326,1.044,0.482,3.203
8,0,0.291,1.037,0.452,3.565
8,0,0.283,1.026,0.451,3.626
8,0,0.286,1.037,0.443,3.621
8,0,0.277,0.997,0.424,3.598
8,0,0.279,1.035,0.43,3.714
8,0,0.254,1.033,0.422,4.065
8,0,0.274,1.006,0.433,3.668
8,0,0.294,0.999,0.435,3.398
8,0,0.248,1.04,0.423,4.199
8,0,0.273,1.026,0.451,3.757
8,0,0.256,1.017,0.427,3.969
8,0,0.277,1.046,0.44,3.775
8,0,0.271,1.05,0.43,3.875
8,0,0.264,1.021,0.413,3.859
8,0,0.285,1.093,0.429,3.829
8,0,0.245,1.11,0.403,4.53
8,0,0.206,1.076,0.378,5.231
8,0,0.273,1.131,0.432,4.142
8,0,0.291,1.104,0.457,3.798
8,0,0.256,1.087,0.413,4.248
8,0,0.283,1.079,0.454,3.807
8,0,0.268,1.075,0.427,4.014
8,0,0.299,1.071,0.458,3.584
8,0,0.287,1.092,0.433,3.807
8,0,0.288,1.074,0.462,3.732
8,0,0.306,1.084,0.449,3.54
8,0,0.287,1.102,0.435,3.834
8,0,0.285,1.072,0.452,3.766
8,0,0.293,1.074,0.433,3.667
8,0,0.296,1.073,0.447,3.631
8,0,0.2,1.071,0.376,5.366
8,0,0.268,1.075,0.45,4.006
8,0,0.262,1.05,0.421,4.002
8,0,0.263,1.052,0.413,3.995
8,0,0.261,1.059,0.396,4.052
8,0,0.281,1.042,0.425,3.705
8,0,0.194,1.068,0.382,5.495
8,0,0.274,1.069,0.46,3.91
8,0,0.282,1.083,0.446,3.845
8,0,0.278,1.093,0.445,3.928
8,0,0.259,1.06,0.43,4.088
8,0,0.275,1.086,0.438,3.943
8,0,0.259,1.064,0.421,4.111
8,0,0.26,1.073,0.406,4.132
8,0,0.289,1.139,0.439,3.936
8,0,0.243,1.048,0.382,4.306
8,0,0.252,1.075,0.393,4.261
8,0,0.264,1.037,0.427,3.921
8,0,0.302,1.032,0.449,3.412
8,0,0.316,1.064,0.482,3.37
8,0,0.294,1.115,0.464,3.79
8,0,0.301,1.062,0.458,3.529
8,0,0.294,1.025,0.437,3.481
8,0,0.32,1.046,0.49,3.264
8,0,0.37,1.061,0.543,2.866
8,0,0.315,1.059,0.485,3.361
8,0,0.337,1.019,0.514,3.026
8,0,0.311,1.045,0.508,3.355
8,0,0.292,1.05,0.455,3.6
8,0,0.306,1.024,0.48,3.348
8,0,0.329,1.014,0.472,3.085
8,0,0.312,1.015,0.508,3.249
8,0,0.268,1.061,0.438,3.959
8,0,0.322,1.013,0.467,3.143
8,0,0.293,1.073,0.439,3.66
8,0,0.309,1.056,0.478,3.417
8,0,0.292,1.045,0.477,3.583
8,0,0.302,1.044,0.469,3.453
8,0,0.186,1.048,0.388,5.621
8,0,0.246,1.022,0.4,4.161
8,0,0.18,1.052,0.361,5.855
8,0,0.294,1.016,0.483,3.453
8,0,0.331,1.054,0.53,3.182
8,0,0.238,1.052,0.496,4.413
8,0,0.203,1.056,0.409,5.217
8,0,0.278,1.08,0.448,3.883
8,0,0.246,1.05,0.432,4.277
8,0,0.168,1.027,0.395,6.099
8,0,0.321,1.017,0.496,3.166
8,0,0.281,1.103,0.447,3.923
8,0,0.273,0.958,0.436,3.505
8,0,0.305,1.135,0.486,3.727
8,0,0.298,1.09,0.491,3.657
8,0,0.292,1.107,0.463,3.793
8,0,0.303,1.021,0.477,3.365
8,0,0.261,1.088,0.434,4.164
8,0,0.285,1.067,0.452,3.752
8,0,0.373,1.066,0.542,2.859
8,0,0.319,1.061,0.478,3.328
8,0,0.35,1.05,0.511,3.004
8,0,0.355,1.057,0.525,2.981
8,0,0.362,1.061,0.514,2.934
8,0,0.25,1.071,0.414,4.283
8,0,0.337,1.052,0.494,3.124
8,0,0.35,1.058,0.512,3.024
8,0,0.32,1.068,0.497,3.338
8,0,0.353,1.07,0.534,3.034
8,0,0.321,1.068,0.494,3.324
8,0,0.259,1.086,0.428,4.185
8,0,0.306,1.058,0.466,3.463
8,0,0.297,1.047,0.478,3.523
8,0,0.313,1.053,0.489,3.368
8,0,0.289,1.066,0.469,3.685
8,0,0.259,1.075,0.407,4.146
8,0,0.305,1.066,0.469,3.499
8,0,0.317,1.067,0.484,3.366
8,0,0.294,1.073,0.478,3.656
8,0,0.291,1.059,0.457,3.643
8,0,0.287,1.055,0.474,3.679
8,0,0.307,1.075,0.482,3.505
8,0,0.325,1.07,0.506,3.296
8,0,0.287,1.047,0.461,3.646
8,0,0.329,1.058,0.503,3.218
8,0,0.316,1.044,0.474,3.308
8,0,0.206,1.045,0.395,5.075
8,1,0.288,1.024,0.403,3.556
8,1,0.221,0.985,0.351,4.453
8,1,0.339,1.023,0.488,3.017
8,1,0.257,1.013,0.401,3.935
8,1,0.317,1.009,0.454,3.18
8,1,0.361,1.001,0.507,2.77
8,1,0.35,1.015,0.491,2.896
8,1,0.357,1.004,0.495,2.815
8,1,0.353,1.014,0.51,2.87
8,1,0.321,1.021,0.46,3.179
8,1,0.21,1.016,0.361,4.847
8,1,0.319,1.019,0.459,3.193
8,1,0.219,0.999,0.379,4.558
8,1,0.255,1.018,0.412,3.986
8,1,0.241,1.025,0.375,4.246
8,1,0.298,0.946,0.47,3.178
8,1,0.332,0.973,0.502,2.932
8,1,0.197,1.009,0.361,5.127
8,1,0.329,0.999,0.472,3.033
8,1,0.328,1.031,0.465,3.142
8,1,0.306,1.026,0.437,3.354
8,1,0.304,1.035,0.455,3.404
8,1,0.207,1.033,0.358,4.99
8,1,0.309,1.029,0.455,3.334
8,1,0.235,1.027,0.384,4.378
8,1,0.294,1.053,0.446,3.584
8,1,0.305,1.035,0.46,3.388
8,1,0.232,1.01,0.39,4.346
8,1,0.236,1.03,0.391,4.355
8,1,0.327,0.99,0.477,3.028
8,1,0.272,1,0.436,3.677
8,1,0.293,0.992,0.457,3.386
8,1,0.256,1.003,0.403,3.918
8,1,0.297,1.029,0.439,3.469
8,1,0.287,1.027,0.434,3.575
8,1,0.276,1.025,0.421,3.714
8,1,0.298,1.02,0.447,3.419
8,1,0.276,1.003,0.431,3.636
8,1,0.29,1.011,0.446,3.49
8,1,0.262,1.007,0.415,3.846
8,1,0.298,1.031,0.454,3.464
