Respondent,Y,EAR,MAR,Circularity,MOE
2,0,0.211,1.074,0.386,5.1
2,0,0.216,1.067,0.368,4.947
2,0,0.24,1.049,0.41,4.363
2,0,0.245,1.029,0.424,4.196
2,0,0.218,1.07,0.364,4.897
2,0,0.216,1.054,0.386,4.882
2,0,0.24,1.059,0.413,4.412
2,0,0.225,1.049,0.381,4.663
2,0,0.24,1.09,0.379,4.55
2,0,0.235,1.094,0.398,4.663
2,0,0.255,1.072,0.423,4.198
2,0,0.224,1.049,0.378,4.682
2,0,0.246,1.042,0.425,4.234
2,0,0.247,1.07,0.407,4.324
2,0,0.251,1.006,0.42,4.012
2,0,0.251,1.035,0.419,4.117
2,0,0.24,1.064,0.413,4.432
2,0,0.24,1.066,0.378,4.446
2,0,0.255,1.072,0.387,4.198
2,0,0.211,1.063,0.371,5.044
2,0,0.236,1.069,0.408,4.539
2,0,0.239,1.072,0.387,4.483
2,0,0.215,1.049,0.383,4.881
2,1,0.274,1.036,0.436,3.783
2,1,0.278,1.037,0.419,3.729
2,1,0.274,1.033,0.436,3.765
2,1,0.312,1.023,0.474,3.282
2,1,0.168,1.032,0.338,6.161
2,1,0.279,1.02,0.43,3.655
2,1,0.283,1.005,0.435,3.551
2,1,0.298,0.995,0.475,3.333
2,1,0.298,0.989,0.445,3.318
2,1,0.26,0.986,0.385,3.794
2,1,0.293,1.012,0.431,3.453
2,1,0.297,0.964,0.434,3.249
2,1,0.269,1.014,0.403,3.768
2,1,0.264,1.024,0.418,3.877
2,1,0.156,1.034,0.356,6.63
2,1,0.27,1.042,0.403,3.866
2,1,0.26,1.024,0.405,3.94
2,1,0.264,1.028,0.449,3.887
2,1,0.26,1.024,0.434,3.945
2,1,0.274,1.024,0.415,3.742
2,1,0.231,1.024,0.404,4.434
2,1,0.25,1.024,0.388,4.097
2,1,0.264,1.038,0.418,3.93
2,1,0.264,1.024,0.418,3.877
2,1,0.255,1.02,0.401,3.998
2,1,0.264,1.038,0.417,3.929
2,1,0.27,0.998,0.411,3.702
2,1,0.255,1.006,0.4,3.948
2,1,0.269,0.996,0.403,3.699
2,1,0.27,1.01,0.402,3.746
2,1,0.25,1.02,0.388,4.081
2,1,0.26,1.038,0.414,3.993
2,1,0.231,1.014,0.375,4.395
2,1,0.26,1.028,0.434,3.96
2,1,0.26,1.021,0.415,3.926
2,1,0.274,1.016,0.414,3.715
2,1,0.241,1.062,0.403,4.403
2,1,0.255,1.034,0.4,4.061
2,1,0.25,1.04,0.418,4.156
2,1,0.255,1,0.433,3.918
2,1,0.266,1.039,0.407,3.912
2,1,0.231,1.127,0.412,4.878
2,1,0.225,1.045,0.36,4.633
2,1,0.24,1.033,0.399,4.297
2,1,0.256,1.065,0.411,4.162
2,1,0.215,1.051,0.385,4.888
2,1,0.27,1.065,0.413,3.94
2,1,0.245,1.05,0.383,4.277
2,1,0.262,1.017,0.426,3.883
2,1,0.195,1.054,0.354,5.391
2,1,0.163,1.005,0.337,6.182
2,1,0.255,1.021,0.41,3.998
2,1,0.221,1.046,0.368,4.745
2,1,0.215,0.986,0.353,4.597
2,1,0.198,1.01,0.338,5.099
2,1,0.223,0.985,0.359,4.415
2,1,0.19,1.022,0.372,5.391
2,1,0.22,0.995,0.379,4.53
2,1,0.223,1.021,0.359,4.585
2,1,0.21,1.054,0.401,5.023
2,1,0.227,0.969,0.376,4.264
2,1,0.235,1.062,0.382,4.53
2,1,0.195,1.037,0.371,5.329
2,1,0.198,1.05,0.345,5.299
2,1,0.232,1.072,0.38,4.614
2,1,0.224,1.046,0.379,4.665
2,1,0.211,1.012,0.38,4.8
2,1,0.236,1.017,0.409,4.317
2,1,0.22,1.046,0.379,4.746
2,1,0.215,1.016,0.377,4.72
2,1,0.216,1.048,0.365,4.851
2,1,0.226,1.022,0.391,4.529
2,1,0.231,1.036,0.428,4.489
2,1,0.22,1.038,0.395,4.723
2,1,0.183,1.042,0.339,5.698
2,1,0.208,1.014,0.36,4.871
2,1,0.206,1.034,0.399,5.026
2,1,0.198,1.046,0.334,5.284
2,1,0.217,1.034,0.374,4.773
2,1,0.201,1.047,0.371,5.204
2,1,0.22,1.023,0.366,4.645
2,1,0.245,1.024,0.393,4.181
2,1,0.228,1.036,0.386,4.545
2,1,0.215,1.05,0.377,4.891
2,1,0.229,1.039,0.41,4.527
2,1,0.211,1.033,0.38,4.889
2,1,0.226,1.078,0.39,4.765
2,1,0.205,1.034,0.378,5.046
2,1,0.244,1.03,0.404,4.219
2,1,0.186,1.042,0.349,5.595
2,1,0.214,1.052,0.342,4.925
2,1,0.209,1.042,0.392,4.98
2,1,0.22,1.036,0.38,4.709
2,1,0.324,1.088,0.49,3.362
2,1,0.201,1.047,0.385,5.211
2,1,0.221,1.042,0.376,4.714
2,1,0.212,1.044,0.398,4.925
2,1,0.226,1.052,0.394,4.653
2,1,0.225,1.036,0.41,4.612
2,1,0.225,1.019,0.394,4.535
2,1,0.252,0.988,0.42,3.915
2,1,0.216,1.033,0.394,4.785
2,1,0.208,1.04,0.36,4.993
2,1,0.246,1.039,0.404,4.231
2,1,0.216,1.026,0.366,4.76
2,1,0.188,1.104,0.386,5.866
2,1,0.229,1.09,0.393,4.764
2,1,0.22,1.112,0.38,5.054
2,1,0.22,1.076,0.38,4.893
2,1,0.236,1.09,0.376,4.628
2,1,0.225,1.1,0.38,4.897
2,1,0.246,1.078,0.404,4.392
2,1,0.201,1.095,0.403,5.442
2,1,0.225,1.072,0.394,4.772
2,1,0.225,1.094,0.39,4.873
2,1,0.203,1.067,0.401,5.271
2,1,0.219,1.085,0.345,4.954
2,1,0.22,1.055,0.38,4.796
2,1,0.241,1.067,0.389,4.428
2,1,0.214,1.045,0.396,4.884
2,1,0.216,1.066,0.365,4.938
2,1,0.237,1.081,0.404,4.571
2,1,0.216,1.057,0.394,4.897
2,1,0.205,1.077,0.382,5.244
2,1,0.23,1.066,0.37,4.626
2,1,0.212,1.05,0.371,4.952
2,1,0.213,1.076,0.361,5.059
2,1,0.205,1.044,0.382,5.093
2,1,0.204,1.066,0.35,5.224
2,1,0.213,1.041,0.361,4.893
2,1,0.215,1.073,0.398,4.997
2,1,0.23,1.06,0.373,4.6
2,1,0.181,1.035,0.339,5.729
2,1,0.214,1.071,0.395,5.013
2,1,0.223,1.023,0.356,4.583
2,1,0.225,1.065,0.378,4.739
2,1,0.24,1.056,0.424,4.391
2,1,0.226,1.069,0.379,4.739
2,1,0.241,1.064,0.392,4.421
2,1,0.226,1.063,0.394,4.702
2,1,0.216,1.062,0.365,4.92
2,1,0.242,1.084,0.424,4.484
2,1,0.237,1.06,0.412,4.466
2,1,0.23,1.057,0.394,4.592
2,1,0.24,1.068,0.401,4.446
2,1,0.267,1.063,0.421,3.973
2,1,0.195,1.042,0.389,5.33
2,1,0.226,1.07,0.391,4.741
2,1,0.241,1.044,0.41,4.333
2,1,0.188,1.082,0.34,5.747
2,1,0.245,1.007,0.415,4.106
2,1,0.352,1.043,0.498,2.963
2,1,0.235,1.006,0.394,4.278
2,1,0.235,1.012,0.41,4.313
2,1,0.236,1.038,0.416,4.4
2,1,0.24,1.06,0.411,4.412
2,1,0.224,1.016,0.413,4.546
2,1,0.24,1.055,0.411,4.391
2,1,0.246,1.031,0.425,4.192
2,1,0.23,1.047,0.362,4.559
2,1,0.235,1.036,0.366,4.416
2,1,0.23,1.049,0.384,4.551
2,1,0.219,1.053,0.377,4.801
2,1,0.21,1.067,0.386,5.076
2,1,0.241,1.044,0.413,4.326
2,1,0.251,1.028,0.408,4.09
2,1,0.22,1.039,0.38,4.724
2,1,0.255,1.009,0.424,3.952
2,1,0.226,1.029,0.379,4.563
2,1,0.225,1.055,0.393,4.686
2,1,0.221,1.074,0.382,4.866
2,1,0.215,1.043,0.383,4.854
2,1,0.235,1.028,0.377,4.373
2,1,0.235,1.079,0.398,4.587
2,1,0.235,1.054,0.398,4.48
2,1,0.241,1.034,0.392,4.286
2,1,0.261,1.073,0.425,4.113
2,1,0.245,1.01,0.393,4.123
2,1,0.209,1.055,0.349,5.056
2,1,0.22,1.059,0.366,4.807
2,1,0.219,1.045,0.398,4.772
2,1,0.215,1.047,0.383,4.875
2,1,0.244,1.093,0.37,4.477
2,1,0.235,1.063,0.398,4.519
2,1,0.236,1.029,0.398,4.354
2,1,0.191,1.062,0.367,5.563
2,1,0.213,1.053,0.363,4.941
2,1,0.241,1.05,0.393,4.357
2,1,0.24,0.995,0.393,4.138
2,1,0.242,1.024,0.424,4.233
2,1,0.162,1.033,0.332,6.39
2,1,0.213,1.065,0.361,5.009
2,1,0.223,1.044,0.359,4.678
2,1,0.219,1.043,0.397,4.758
2,1,0.219,1.029,0.348,4.701
2,1,0.24,1.033,0.413,4.306
2,1,0.237,1.071,0.408,4.528
2,1,0.21,1.089,0.383,5.18
2,1,0.272,1.07,0.42,3.937
2,1,0.219,1.057,0.377,4.815
2,1,0.213,1.079,0.383,5.061
2,1,0.187,1.029,0.352,5.496
2,1,0.225,1.058,0.413,4.696
2,1,0.207,1.059,0.381,5.108
2,1,0.194,1.048,0.389,5.41
2,1,0.246,1.062,0.416,4.326
2,1,0.236,1.093,0.411,4.638
2,1,0.227,1.042,0.409,4.597
2,1,0.213,1.061,0.364,4.98
2,1,0.216,1.023,0.398,4.73
2,1,0.235,1.045,0.398,4.442
2,1,0.215,1.09,0.383,5.075
2,1,0.24,1.08,0.413,4.5
2,1,0.216,1.094,0.4,5.069
2,1,0.256,1.084,0.412,4.238
2,1,0.224,1.09,0.393,4.872
2,1,0.21,1.079,0.383,5.132
2,1,0.211,1.074,0.386,5.1
2,1,0.216,1.067,0.368,4.947
2,1,0.24,1.049,0.41,4.363
2,1,0.245,1.029,0.424,4.196
2,1,0.218,1.07,0.364,4.897
2,1,0.216,1.054,0.386,4.882
2,1,0.24,1.059,0.413,4.412
2,1,0.225,1.049,0.381,4.663
2,1,0.24,1.09,0.379,4.55
2,1,0.235,1.094,0.398,4.663
2,1,0.255,1.072,0.423,4.198
2,1,0.224,1.049,0.378,4.682
2,1,0.246,1.042,0.425,4.234
2,1,0.247,1.07,0.407,4.324
2,1,0.251,1.006,0.42,4.012
2,1,0.251,1.035,0.419,4.117
2,1,0.24,1.064,0.413,4.432
2,1,0.24,1.066,0.378,4.446
2,1,0.255,1.072,0.387,4.198
2,1,0.211,1.063,0.371,5.044
2,1,0.236,1.069,0.408,4.539
2,1,0.239,1.072,0.387,4.483
2,1,0.215,1.049,0.383,4.881
3,0,0.32,0.806,0.468,2.518
3,0,0.362,0.875,0.516,2.421
3,0,0.351,0.817,0.459,2.328
3,0,0.329,0.867,0.488,2.64
3,0,0.219,0.849,0.362,3.873
3,0,0.314,0.839,0.454,2.675
3,0,0.333,0.831,0.492,2.492
3,0,0.351,0.789,0.459,2.245
3,0,0.314,0.822,0.459,2.617
3,0,0.337,0.818,0.467,2.426
3,0,0.324,0.795,0.429,2.453
3,0,0.324,0.774,0.48,2.386
3,0,0.333,0.848,0.458,2.546
3,0,0.297,0.79,0.414,2.656
3,0,0.324,0.809,0.476,2.494
3,0,0.333,0.799,0.492,2.398
3,0,0.347,0.793,0.488,2.283
3,0,0.333,0.809,0.498,2.427
3,0,0.324,0.793,0.429,2.444
3,0,0.352,0.78,0.456,2.216
3,0,0.324,0.806,0.471,2.486
3,0,0.352,0.735,0.454,2.086
3,0,0.351,0.809,0.499,2.302
3,0,0.306,0.772,0.433,2.522
3,0,0.305,0.751,0.438,2.459
3,0,0.306,0.748,0.441,2.448
3,0,0.191,0.748,0.336,3.907
3,0,0.305,0.753,0.438,2.464
3,0,0.235,0.744,0.375,3.162
3,0,0.342,0.77,0.473,2.249
3,0,0.265,0.745,0.39,2.817
3,0,0.325,0.792,0.466,2.439
3,0,0.338,0.77,0.465,2.276
3,0,0.324,0.799,0.506,2.465
3,0,0.338,0.793,0.466,2.343
3,0,0.351,0.779,0.495,2.219
3,0,0.306,0.764,0.434,2.5
3,0,0.333,0.801,0.457,2.403
3,0,0.306,0.801,0.434,2.623
3,0,0.319,0.816,0.461,2.555
3,0,0.334,0.796,0.453,2.385
3,0,0.305,0.77,0.429,2.52
3,0,0.227,0.767,0.371,3.374
3,0,0.28,0.79,0.422,2.824
3,0,0.292,0.833,0.391,2.848
3,0,0.305,0.871,0.429,2.853
3,0,0.293,0.849,0.396,2.899
3,0,0.206,0.877,0.309,4.268
3,0,0.236,0.833,0.37,3.531
3,0,0.315,0.85,0.449,2.7
3,0,0.278,0.867,0.406,3.121
3,0,0.228,0.851,0.366,3.732
3,0,0.235,0.834,0.369,3.549
3,0,0.291,0.86,0.403,2.96
3,0,0.314,0.831,0.456,2.645
3,0,0.278,0.843,0.381,3.032
3,0,0.286,0.85,0.433,2.968
3,0,0.226,0.859,0.319,3.805
3,0,0.305,0.845,0.424,2.771
3,0,0.3,0.873,0.387,2.916
3,0,0.22,0.865,0.396,3.931
3,0,0.243,0.845,0.388,3.473
3,0,0.314,0.844,0.454,2.686
3,0,0.214,0.832,0.374,3.89
3,0,0.273,0.842,0.406,3.082
3,0,0.251,0.875,0.409,3.481
3,0,0.279,0.818,0.383,2.934
3,0,0.295,0.79,0.455,2.68
3,0,0.314,0.837,0.414,2.663
3,0,0.314,0.828,0.449,2.635
3,0,0.292,0.874,0.437,2.998
3,0,0.28,0.851,0.433,3.041
3,0,0.174,0.822,0.359,4.727
3,0,0.251,0.851,0.409,3.384
3,0,0.314,0.844,0.449,2.687
3,0,0.305,0.834,0.429,2.732
3,0,0.286,0.848,0.433,2.964
3,0,0.237,0.864,0.416,3.65
3,0,0.242,0.858,0.344,3.546
3,0,0.286,0.852,0.421,2.975
3,0,0.25,0.844,0.39,3.372
3,0,0.286,0.827,0.431,2.888
3,0,0.219,0.799,0.341,3.652
3,0,0.3,0.786,0.457,2.621
3,0,0.169,0.812,0.339,4.811
3,0,0.266,0.856,0.432,3.22
3,0,0.257,0.84,0.413,3.267
3,0,0.278,0.868,0.411,3.125
3,0,0.279,0.812,0.46,2.905
3,0,0.294,0.837,0.452,2.846
3,0,0.285,0.91,0.442,3.188
3,0,0.278,0.938,0.451,3.371
3,0,0.294,0.866,0.456,2.95
3,0,0.338,0.864,0.505,2.554
3,0,0.314,0.878,0.414,2.797
3,0,0.249,0.882,0.365,3.542
3,0,0.294,0.908,0.413,3.093
3,0,0.294,0.89,0.419,3.024
3,0,0.343,0.857,0.473,2.497
3,0,0.242,0.87,0.413,3.596
3,0,0.288,0.862,0.444,2.996
3,0,0.318,0.85,0.473,2.669
3,0,0.264,0.868,0.357,3.282
3,0,0.303,0.884,0.446,2.916
3,0,0.294,0.812,0.419,2.767
3,0,0.308,0.884,0.449,2.867
3,0,0.161,0.903,0.34,5.607
3,0,0.258,0.899,0.385,3.481
3,0,0.304,0.897,0.482,2.95
3,0,0.218,0.855,0.362,3.917
3,0,0.302,0.865,0.44,2.868
3,0,0.225,0.89,0.384,3.951
3,0,0.228,0.931,0.364,4.091
3,0,0.287,0.96,0.449,3.34
3,0,0.294,0.922,0.419,3.14
3,0,0.265,0.949,0.401,3.576
3,0,0.308,0.951,0.447,3.086
3,0,0.28,0.934,0.422,3.337
3,0,0.185,0.98,0.359,5.286
3,0,0.172,0.907,0.335,5.281
3,0,0.28,0.94,0.424,3.36
3,0,0.226,0.909,0.39,4.016
3,0,0.325,0.951,0.481,2.931
3,0,0.265,0.967,0.409,3.645
3,0,0.28,0.917,0.427,3.276
3,0,0.278,0.915,0.411,3.295
3,0,0.294,0.907,0.461,3.081
3,0,0.242,0.934,0.355,3.868
3,0,0.272,0.924,0.425,3.392
3,0,0.303,0.917,0.446,3.031
3,0,0.295,0.934,0.467,3.165
3,0,0.288,0.958,0.444,3.325
3,0,0.293,0.899,0.413,3.069
3,0,0.285,0.932,0.396,3.265
3,0,0.28,0.915,0.422,3.268
3,0,0.285,0.934,0.396,3.275
3,0,0.28,0.89,0.428,3.183
3,0,0.288,0.923,0.449,3.2
3,0,0.294,0.941,0.419,3.207
3,0,0.3,0.952,0.423,3.174
3,0,0.323,0.926,0.479,2.87
3,0,0.285,0.934,0.443,3.273
3,0,0.288,0.899,0.451,3.12
3,0,0.273,0.97,0.422,3.549
3,0,0.272,0.905,0.425,3.323
3,0,0.286,0.917,0.399,3.206
3,0,0.228,0.934,0.364,4.105
3,0,0.28,0.893,0.424,3.194
3,0,0.279,0.949,0.426,3.398
3,0,0.264,0.924,0.402,3.493
3,0,0.25,0.893,0.407,3.573
3,0,0.271,0.928,0.403,3.42
3,0,0.264,0.926,0.433,3.501
3,0,0.218,0.916,0.364,4.197
3,0,0.257,0.926,0.376,3.602
3,0,0.294,0.875,0.459,2.973
3,0,0.272,0.919,0.403,3.379
3,0,0.212,0.934,0.368,4.416
3,0,0.18,0.94,0.328,5.216
3,0,0.273,0.908,0.422,3.322
3,0,0.286,0.792,0.384,2.772
3,0,0.28,0.732,0.405,2.616
3,0,0.272,0.751,0.442,2.759
3,0,0.299,0.7,0.411,2.338
3,0,0.243,0.743,0.394,3.061
3,0,0.222,0.718,0.36,3.232
3,0,0.286,0.7,0.416,2.444
3,0,0.308,0.669,0.471,2.169
3,0,0.198,0.637,0.326,3.218
3,0,0.25,0.754,0.35,3.018
3,0,0.236,0.767,0.345,3.248
3,0,0.25,0.778,0.423,3.118
3,0,0.257,0.678,0.392,2.64
3,0,0.2,0.778,0.359,3.893
3,0,0.324,0.717,0.424,2.21
3,0,0.285,0.934,0.396,3.275
3,0,0.28,0.89,0.428,3.183
3,0,0.288,0.923,0.449,3.2
3,0,0.294,0.941,0.419,3.207
3,0,0.3,0.952,0.423,3.174
3,0,0.323,0.926,0.479,2.87
3,0,0.285,0.934,0.443,3.273
3,0,0.288,0.899,0.451,3.12
3,0,0.273,0.97,0.422,3.549
3,0,0.272,0.905,0.425,3.323
3,0,0.286,0.917,0.399,3.206
3,0,0.228,0.934,0.364,4.105
3,0,0.28,0.893,0.424,3.194
3,0,0.279,0.949,0.426,3.398
3,0,0.264,0.924,0.402,3.493
3,0,0.25,0.893,0.407,3.573
3,0,0.271,0.928,0.403,3.42
3,0,0.264,0.926,0.433,3.501
3,0,0.218,0.916,0.364,4.197
3,0,0.257,0.926,0.376,3.602
3,0,0.294,0.875,0.459,2.973
3,0,0.272,0.919,0.403,3.379
3,0,0.212,0.934,0.368,4.416
3,0,0.18,0.94,0.328,5.216
3,0,0.273,0.908,0.422,3.322
3,0,0.286,0.792,0.384,2.772
3,0,0.28,0.732,0.405,2.616
3,0,0.272,0.751,0.442,2.759
3,0,0.299,0.7,0.411,2.338
3,0,0.243,0.743,0.394,3.061
3,0,0.222,0.718,0.36,3.232
3,0,0.286,0.7,0.416,2.444
3,0,0.308,0.669,0.471,2.169
3,0,0.198,0.637,0.326,3.218
3,0,0.25,0.754,0.35,3.018
3,0,0.236,0.767,0.345,3.248
3,0,0.258,0.899,0.385,3.481
3,0,0.304,0.897,0.482,2.95
3,0,0.218,0.855,0.362,3.917
3,0,0.302,0.865,0.44,2.868
3,0,0.225,0.89,0.384,3.951
3,0,0.228,0.931,0.364,4.091
3,0,0.287,0.96,0.449,3.34
3,0,0.294,0.922,0.419,3.14
3,0,0.265,0.949,0.401,3.576
3,0,0.308,0.951,0.447,3.086
3,0,0.28,0.934,0.422,3.337
3,0,0.185,0.98,0.359,5.286
3,0,0.258,0.899,0.385,3.481
3,0,0.304,0.897,0.482,2.95
3,0,0.218,0.855,0.362,3.917
3,0,0.302,0.865,0.44,2.868
3,0,0.225,0.89,0.384,3.951
3,0,0.228,0.931,0.364,4.091
3,0,0.287,0.96,0.449,3.34
3,0,0.294,0.922,0.419,3.14
3,0,0.265,0.949,0.401,3.576
3,0,0.308,0.951,0.447,3.086
3,0,0.28,0.934,0.422,3.337
3,0,0.185,0.98,0.359,5.286
3,0,0.294,0.922,0.419,3.14
3,0,0.265,0.949,0.401,3.576
3,0,0.308,0.951,0.447,3.086
3,0,0.28,0.934,0.422,3.337
3,0,0.185,0.98,0.359,5.286
3,1,0.264,1.15,0.392,4.353
3,1,0.368,1.182,0.532,3.212
3,1,0.308,1.225,0.447,3.974
3,1,0.131,1.182,0.304,9.005
3,1,0.317,1.214,0.467,3.827
3,1,0.337,1.157,0.464,3.434
3,1,0.327,1.142,0.447,3.49
3,1,0.159,1.022,0.361,6.437
3,1,0.208,0.883,0.389,4.249
3,1,0.314,1.062,0.453,3.385
3,1,0.316,1.09,0.422,3.451
3,1,0.353,1.039,0.496,2.943
3,1,0.338,1.063,0.459,3.148
3,1,0.272,1.066,0.376,3.925
3,1,0.323,1.04,0.438,3.222
3,1,0.166,1.056,0.353,6.371
3,1,0.339,1.011,0.48,2.98
3,1,0.293,1.077,0.437,3.673
3,1,0.331,1.132,0.469,3.414
3,1,0.321,1.199,0.481,3.73
3,1,0.219,1.194,0.409,5.443
3,1,0.336,1.202,0.464,3.58
3,1,0.311,1.194,0.5,3.839
3,1,0.281,1.192,0.435,4.246
3,1,0.257,1.111,0.395,4.327
3,1,0.303,1.091,0.429,3.602
3,1,0.303,1.104,0.436,3.642
3,1,0.28,1.084,0.455,3.873
3,1,0.177,1.066,0.344,6.023
3,1,0.288,1.065,0.453,3.695
3,1,0.303,1.104,0.436,3.642
3,1,0.177,1.105,0.353,6.231
3,1,0.272,1.074,0.405,3.944
3,1,0.275,1.158,0.425,4.206
3,1,0.25,1.104,0.414,4.416
3,1,0.313,1.081,0.506,3.449
3,1,0.284,1.125,0.437,3.963
3,1,0.257,1.062,0.376,4.133
3,1,0.297,1.138,0.414,3.836
3,1,0.168,1.31,0.379,7.784
3,1,0.377,1.291,0.55,3.422
3,1,0.348,1.16,0.485,3.329
3,1,0.206,1.188,0.332,5.772
3,1,0.29,1.157,0.44,3.989
3,1,0.29,1.112,0.442,3.839
3,1,0.333,1.112,0.454,3.343
3,1,0.318,1.129,0.47,3.553
3,1,0.338,1.121,0.466,3.319
3,1,0.272,1.151,0.409,4.24
3,1,0.35,1.236,0.533,3.529
3,1,0.296,1.176,0.414,3.968
3,1,0.16,1.074,0.331,6.695
3,1,0.274,1.072,0.379,3.918
3,1,0.29,1.135,0.411,3.917
3,1,0.184,1.066,0.375,5.785
3,1,0.257,1.113,0.385,4.331
3,1,0.25,1.085,0.383,4.343
3,1,0.258,1.072,0.402,4.156
3,1,0.259,1.073,0.435,4.144
3,1,0.267,1.057,0.461,3.952
3,1,0.258,1.112,0.436,4.313
3,1,0.265,1.082,0.402,4.077
3,1,0.233,1.122,0.385,4.821
3,1,0.318,1.163,0.452,3.658
3,1,0.344,1.166,0.477,3.393
3,1,0.258,1.102,0.386,4.274
3,1,0.296,1.117,0.374,3.77
3,1,0.306,1.14,0.436,3.728
3,1,0.257,1.125,0.376,4.38
3,1,0.297,1.129,0.459,3.804
3,1,0.145,1.12,0.302,7.728
3,1,0.242,1.135,0.36,4.69
3,1,0.258,1.169,0.382,4.54
3,1,0.209,1.065,0.387,5.106
3,1,0.16,1.076,0.318,6.712
3,1,0.173,1.098,0.321,6.34
3,1,0.227,1.124,0.411,4.951
3,1,0.281,1.147,0.426,4.086
3,1,0.266,1.137,0.404,4.272
3,1,0.297,1.121,0.454,3.779
3,1,0.274,1.085,0.409,3.965
3,1,0.226,1.137,0.364,5.018
3,1,0.206,1.077,0.387,5.234
3,1,0.288,1.114,0.394,3.87
3,1,0.225,1.054,0.364,4.677
3,1,0.281,1.133,0.418,4.03
3,1,0.281,1.125,0.462,4.002
3,1,0.14,1.047,0.34,7.47
3,1,0.258,1.046,0.384,4.055
3,1,0.259,1.076,0.418,4.155
3,1,0.233,1.018,0.363,4.372
3,1,0.249,1.054,0.362,4.227
3,1,0.266,1.057,0.443,3.972
3,1,0.281,1.095,0.417,3.895
3,1,0.268,1.036,0.458,3.863
3,1,0.258,1.066,0.426,4.127
3,1,0.226,1.056,0.409,4.681
3,1,0.225,1.085,0.317,4.814
3,1,0.204,1.076,0.396,5.278
3,1,0.171,1.078,0.318,6.311
3,1,0.141,1.069,0.362,7.59
3,1,0.178,1.105,0.308,6.222
3,1,0.249,1.085,0.411,4.351
3,1,0.225,1.085,0.415,4.827
3,1,0.21,1.057,0.369,5.023
3,1,0.242,1.056,0.384,4.366
3,1,0.257,1.096,0.417,4.258
3,1,0.25,1.066,0.366,4.265
3,1,0.242,1.066,0.39,4.407
3,1,0.295,1.088,0.444,3.689
3,1,0.303,1.109,0.43,3.663
3,1,0.283,1.076,0.432,3.807
3,1,0.234,1.098,0.387,4.694
3,1,0.281,1.101,0.421,3.922
3,1,0.168,1.05,0.338,6.256
3,1,0.217,1.078,0.389,4.959
3,1,0.303,1.128,0.467,3.723
3,1,0.274,1.138,0.41,4.154
3,1,0.303,1.104,0.467,3.644
3,1,0.339,1.137,0.467,3.354
3,1,0.194,1.067,0.343,5.502
3,1,0.322,1.114,0.475,3.455
3,1,0.307,1.128,0.429,3.671
3,1,0.163,1.112,0.383,6.823
3,1,0.155,1.121,0.271,7.24
3,1,0.189,1.118,0.342,5.906
3,1,0.172,1.131,0.316,6.574
3,1,0.196,1.119,0.312,5.699
3,1,0.179,1.109,0.339,6.187
3,1,0.216,1.162,0.341,5.373
3,1,0.207,1.098,0.369,5.312
3,1,0.185,1.098,0.375,5.951
3,1,0.168,1.112,0.356,6.623
3,1,0.283,1.131,0.433,3.993
3,1,0.19,1.142,0.34,6.028
3,1,0.226,1.078,0.361,4.777
3,1,0.328,1.098,0.482,3.347
3,1,0.202,1.162,0.362,5.745
3,1,0.295,1.109,0.444,3.763
3,1,0.298,1.08,0.416,3.628
3,1,0.273,1.087,0.396,3.976
3,1,0.304,1.087,0.388,3.579
3,1,0.273,1.07,0.396,3.914
3,1,0.251,1.107,0.356,4.412
3,1,0.182,1.061,0.298,5.815
3,1,0.25,1.107,0.333,4.43
3,1,0.216,1.109,0.338,5.146
3,1,0.217,1.109,0.396,5.104
3,1,0.216,1.118,0.344,5.171
3,1,0.209,1.121,0.343,5.356
3,1,0.243,1.071,0.345,4.415
3,1,0.211,1.08,0.294,5.129
3,1,0.137,1.098,0.3,8.034
3,1,0.173,1.076,0.294,6.214
3,1,0.209,1.142,0.343,5.46
3,1,0.241,1.109,0.392,4.595
3,1,0.174,1.107,0.316,6.372
3,1,0.135,1.118,0.287,8.298
3,1,0.199,1.107,0.313,5.562
3,1,0.171,1.078,0.266,6.286
3,1,0.227,1.112,0.318,4.907
3,1,0.154,1.069,0.296,6.958
3,1,0.185,1.072,0.352,5.782
3,1,0.241,1.121,0.392,4.643
3,1,0.233,1.111,0.339,4.763
3,1,0.21,1.111,0.322,5.3
3,1,0.243,1.139,0.345,4.696
3,1,0.243,1.124,0.345,4.634
3,1,0.154,1.087,0.296,7.072
3,1,0.21,1.143,0.373,5.431
3,1,0.194,1.139,0.349,5.857
3,1,0.243,1.136,0.345,4.682
3,1,0.225,1.089,0.317,4.834
3,1,0.242,1.121,0.343,4.634
3,1,0.227,1.128,0.32,4.972
3,1,0.183,1.089,0.319,5.954
3,1,0.258,1.1,0.422,4.262
3,1,0.25,1.132,0.363,4.531
3,1,0.217,1.132,0.342,5.228
3,1,0.217,1.102,0.342,5.09
3,1,0.267,1.154,0.436,4.329
3,1,0.233,1.121,0.339,4.806
3,1,0.274,1.147,0.419,4.187
3,1,0.218,1.114,0.342,5.111
3,1,0.233,1.122,0.369,4.812
3,1,0.233,1.112,0.419,4.769
3,1,0.26,1.103,0.378,4.243
3,1,0.234,1.124,0.371,4.805
3,1,0.217,1.136,0.342,5.245
3,1,0.19,1.121,0.336,5.914
3,1,0.26,1.125,0.389,4.329
3,1,0.233,1.124,0.339,4.82
3,1,0.233,1.096,0.391,4.699
3,1,0.219,1.102,0.294,5.03
3,1,0.206,1.082,0.338,5.243
